DateTime,#1     Inflow Rate (cms),#1     Inflow Temp (*C),#2     Inflow Rate (cms),#2     Inflow Temp (*C),#3     Inflow Rate (cms),#3     Inflow Temp (*C),#4     Inflow Rate (cms),#4     Inflow Temp (*C),#5     Inflow Rate (cms),#5     Inflow Temp (*C),#6     Inflow Rate (cms),#6     Inflow Temp (*C),#7     Inflow Rate (cms),#7     Inflow Temp (*C),#8     Inflow Rate (cms),#8     Inflow Temp (*C),#9     Inflow Rate (cms),#9     Inflow Temp (*C),#10     Inflow Rate (cms),#10     Inflow Temp (*C),#11     Inflow Rate (cms),#11     Inflow Temp (*C),#12     Inflow Rate (cms),#12     Inflow Temp (*C),#13    Inflow Rate (cms),#13    Inflow Temp (*C),#14   Inflow Rate (cms),#14    Inflow Temp (*C),#15    Inflow Rate (cms),#15    Inflow Temp (*C),#16    Inflow Rate (cms),#16    Inflow Temp (*C),#17    Inflow Rate (cms),#17    Inflow Temp (*C),#18    Inflow Rate (cms),#18    Inflow Temp (*C),#19    Inflow Rate (cms),#19    Inflow Temp (*C)
08/13/2013 8:00,0.1179333333,17.646,0.1179333333,17.146,0.0677777778,16.646,0.0650666667,16.846,0.0677777778,17.046,0.061,17.246,0.0271111111,17.446,0.122,17.646,0.061,17.846,0.0135555556,18.046,0.0677777778,18.246,0.3388888889,18.446,0.0542222222,19.646,1.173381,20.5642,0.4944345,20.4003,0.72075,20.2631,0.6902,21.2987,1.421319,21.2795,1.421319,21.4046
08/13/2013 9:00,0.1198666667,17.742,0.1198666667,17.242,0.0688888889,16.742,0.0661333333,16.942,0.0688888889,17.142,0.062,17.342,0.0275555556,17.542,0.124,17.742,0.062,17.942,0.0137777778,18.142,0.0688888889,18.342,0.3444444444,18.542,0.0551111111,19.742,1.1689854,20.5539,0.4925823,20.4297,0.71805,20.2889,0.6902,21.2564,1.4159946,21.3119,1.4159946,21.4456
08/13/2013 10:00,0.1198666667,18.221,0.1198666667,17.721,0.0688888889,17.221,0.0661333333,17.421,0.0688888889,17.621,0.062,17.821,0.0275555556,18.021,0.124,18.221,0.062,18.421,0.0137777778,18.621,0.0688888889,18.821,0.3444444444,19.021,0.0551111111,20.221,1.1633688,20.5591,0.4902156,20.5543,0.7146,20.5144,0.6902,21.2808,1.4091912,21.5707,1.4091912,21.6565
08/13/2013 11:00,0.1218,18.7,0.1218,18.2,0.07,17.7,0.0672,17.9,0.07,18.1,0.063,18.3,0.028,18.5,0.126,18.7,0.063,18.9,0.014,19.1,0.07,19.3,0.35,19.5,0.056,20.7,1.1568568,20.611,0.4874716,20.7768,0.7106,20.9952,0.6902,21.3771,1.4013032,22.0148,1.4013032,21.9545
08/13/2013 12:00,0.1237333333,18.509,0.1237333333,18.009,0.0711111111,17.509,0.0682666667,17.709,0.0711111111,17.909,0.064,18.109,0.0284444444,18.309,0.128,18.509,0.064,18.709,0.0142222222,18.909,0.0711111111,19.109,0.3555555556,19.309,0.0568888889,20.509,1.1529496,20.6306,0.4858252,21.0646,0.7082,21.541,0.6902,21.6022,1.3965704,22.5846,1.3965704,22.361
08/13/2013 13:00,0.1237333333,19.082,0.1237333333,18.582,0.0711111111,18.082,0.0682666667,18.282,0.0711111111,18.482,0.064,18.682,0.0284444444,18.882,0.128,19.082,0.064,19.282,0.0142222222,19.482,0.0711111111,19.682,0.3555555556,19.882,0.0568888889,21.082,1.1479842,20.556,0.4837329,21.3118,0.70515,21.9642,0.6902,21.7481,1.3905558,22.7151,1.3905558,22.7568
08/13/2013 14:00,0.1237333333,18.7,0.1237333333,18.2,0.0711111111,17.7,0.0682666667,17.9,0.0711111111,18.1,0.064,18.3,0.0284444444,18.5,0.128,18.7,0.064,18.9,0.0142222222,19.1,0.0711111111,19.3,0.3555555556,19.5,0.0568888889,20.7,1.1403326,20.46,0.4805087,21.3948,0.70045,22.0409,0.6902,21.7611,1.3812874,22.344,1.3812874,22.8495
08/13/2013 15:00,0.1237333333,18.604,0.1237333333,18.104,0.0711111111,17.604,0.0682666667,17.804,0.0711111111,18.004,0.064,18.204,0.0284444444,18.404,0.128,18.604,0.064,18.804,0.0142222222,19.004,0.0711111111,19.204,0.3555555556,19.404,0.0568888889,20.604,1.132274,20.3749,0.477113,21.4006,0.6955,21.9992,0.6902,21.7741,1.371526,22.0672,1.371526,22.8234
08/13/2013 16:00,0.1237333333,18.509,0.1237333333,18.009,0.0711111111,17.509,0.0682666667,17.709,0.0711111111,17.909,0.064,18.109,0.0284444444,18.309,0.128,18.509,0.064,18.709,0.0142222222,18.909,0.0711111111,19.109,0.3555555556,19.309,0.0568888889,20.509,1.1242154,20.3009,0.4737173,21.3425,0.69055,21.8996,0.6902,21.7836,1.3617646,21.9194,1.3617646,22.7082
08/13/2013 17:00,0.1237333333,18.413,0.1237333333,17.913,0.0711111111,17.413,0.0682666667,17.613,0.0711111111,17.813,0.064,18.013,0.0284444444,18.213,0.128,18.413,0.064,18.613,0.0142222222,18.813,0.0711111111,19.013,0.3555555556,19.213,0.0568888889,20.413,1.1161568,20.2302,0.4703216,21.2378,0.6856,21.7818,0.6902,21.7789,1.3520032,21.8185,1.3520032,22.5412
08/13/2013 18:00,0.1237333333,18.317,0.1237333333,17.817,0.0711111111,17.317,0.0682666667,17.517,0.0711111111,17.717,0.064,17.917,0.0284444444,18.117,0.128,18.317,0.064,18.517,0.0142222222,18.717,0.0711111111,18.917,0.3555555556,19.117,0.0568888889,20.317,1.1080168,20.1667,0.4668916,21.0997,0.6806,21.6513,0.6902,21.7629,1.3421432,21.7195,1.3421432,22.3469
08/13/2013 19:00,0.1256666667,18.125,0.1256666667,17.625,0.0722222222,17.125,0.0693333333,17.325,0.0722222222,17.525,0.065,17.725,0.0288888889,17.925,0.13,18.125,0.065,18.325,0.0144444444,18.525,0.0722222222,18.725,0.3611111111,18.925,0.0577777778,20.125,1.1014234,20.1177,0.4641133,20.9495,0.67655,21.5209,0.6902,21.7452,1.3341566,21.6355,1.3341566,22.1613
08/13/2013 20:00,0.1256666667,18.03,0.1256666667,17.53,0.0722222222,17.03,0.0693333333,17.23,0.0722222222,17.43,0.065,17.63,0.0288888889,17.83,0.13,18.03,0.065,18.23,0.0144444444,18.43,0.0722222222,18.63,0.3611111111,18.83,0.0577777778,20.03,1.0962952,20.0791,0.4619524,20.7993,0.6734,21.3902,0.6902,21.7216,1.3279448,21.5853,1.3279448,21.9983
08/13/2013 21:00,0.1256666667,17.838,0.1256666667,17.338,0.0722222222,16.838,0.0693333333,17.038,0.0722222222,17.238,0.065,17.438,0.0288888889,17.638,0.13,17.838,0.065,18.038,0.0144444444,18.238,0.0722222222,18.438,0.3611111111,18.638,0.0577777778,19.838,1.089132,20.0464,0.458934,20.6544,0.669,21.2522,0.6902,21.6901,1.319268,21.5372,1.319268,21.8521
08/13/2013 22:00,0.1256666667,17.742,0.1256666667,17.242,0.0722222222,16.742,0.0693333333,16.942,0.0722222222,17.142,0.065,17.342,0.0288888889,17.542,0.13,17.742,0.065,17.942,0.0144444444,18.142,0.0722222222,18.342,0.3611111111,18.542,0.0577777778,19.742,1.0820502,20.0218,0.4559499,20.5221,0.66465,21.1141,0.6902,21.6565,1.3106898,21.5063,1.3106898,21.7323
08/13/2013 23:00,0.1256666667,17.646,0.1256666667,17.146,0.0722222222,16.646,0.0693333333,16.846,0.0722222222,17.046,0.065,17.246,0.0288888889,17.446,0.13,17.646,0.065,17.846,0.0144444444,18.046,0.0722222222,18.246,0.3611111111,18.446,0.0577777778,19.646,1.0754568,19.9994,0.4531716,20.4023,0.6606,20.9728,0.6902,21.6184,1.3027032,21.4733,1.3027032,21.6308
08/14/2013 0:00,0.1256666667,17.454,0.1256666667,16.954,0.0722222222,16.454,0.0693333333,16.654,0.0722222222,16.854,0.065,17.054,0.0288888889,17.254,0.13,17.454,0.065,17.654,0.0144444444,17.854,0.0722222222,18.054,0.3611111111,18.254,0.0577777778,19.454,1.069189,19.9769,0.4505305,20.2938,0.65675,20.8262,0.6902,21.5754,1.295111,21.4194,1.295111,21.5389
08/14/2013 1:00,0.1256666667,17.261,0.1256666667,16.761,0.0722222222,16.261,0.0693333333,16.461,0.0722222222,16.661,0.065,16.861,0.0288888889,17.061,0.13,17.261,0.065,17.461,0.0144444444,17.661,0.0722222222,17.861,0.3611111111,18.061,0.0577777778,19.261,1.0633282,19.9563,0.4480609,20.1982,0.65315,20.682,0.6902,21.5322,1.2880118,21.3709,1.2880118,21.4588
08/14/2013 2:00,0.1256666667,17.165,0.1256666667,16.665,0.0722222222,16.165,0.0693333333,16.365,0.0722222222,16.565,0.065,16.765,0.0288888889,16.965,0.13,17.165,0.065,17.365,0.0144444444,17.565,0.0722222222,17.765,0.3611111111,17.965,0.0577777778,19.165,1.0577116,19.9361,0.4456942,20.1156,0.6497,20.5449,0.6902,21.4898,1.2812084,21.3356,1.2812084,21.3895
08/14/2013 3:00,0.1256666667,16.973,0.1256666667,16.473,0.0722222222,15.973,0.0693333333,16.173,0.0722222222,16.373,0.065,16.573,0.0288888889,16.773,0.13,16.973,0.065,17.173,0.0144444444,17.373,0.0722222222,17.573,0.3611111111,17.773,0.0577777778,18.973,1.0524206,19.9113,0.4434647,20.0425,0.64645,20.4126,0.6902,21.4449,1.2747994,21.2908,1.2747994,21.3245
08/14/2013 4:00,0.1256666667,16.876,0.1256666667,16.376,0.0722222222,15.876,0.0693333333,16.076,0.0722222222,16.276,0.065,16.476,0.0288888889,16.676,0.13,16.876,0.065,17.076,0.0144444444,17.276,0.0722222222,17.476,0.3611111111,17.676,0.0577777778,18.876,1.0474552,19.88,0.4413724,19.9755,0.6434,20.2826,0.6902,21.3958,1.2687848,21.2251,1.2687848,21.2573
08/14/2013 5:00,0.1256666667,16.78,0.1256666667,16.28,0.0722222222,15.78,0.0693333333,15.98,0.0722222222,16.18,0.065,16.38,0.0288888889,16.58,0.13,16.78,0.065,16.98,0.0144444444,17.18,0.0722222222,17.38,0.3611111111,17.58,0.0577777778,18.78,1.0428968,19.8436,0.4394516,19.9135,0.6406,20.1581,0.6902,21.3441,1.2632632,21.1582,1.2632632,21.1888
08/14/2013 6:00,0.1276,16.78,0.1276,16.28,0.0733333333,15.78,0.0704,15.98,0.0733333333,16.18,0.066,16.38,0.0293333333,16.58,0.132,16.78,0.066,16.98,0.0146666667,17.18,0.0733333333,17.38,0.3666666667,17.58,0.0586666667,18.78,1.0404548,19.804,0.4384226,19.8563,0.6391,20.0436,0.6902,21.2905,1.2603052,21.1004,1.2603052,21.1215
08/14/2013 7:00,0.1276,16.683,0.1276,16.183,0.0733333333,15.683,0.0704,15.883,0.0733333333,16.083,0.066,16.283,0.0293333333,16.483,0.132,16.683,0.066,16.883,0.0146666667,17.083,0.0733333333,17.283,0.3666666667,17.483,0.0586666667,18.683,1.0398036,19.7627,0.4381482,19.8061,0.6387,19.9443,0.6902,21.2353,1.2595164,21.0529,1.2595164,21.0681
08/14/2013 8:00,0.1276,16.683,0.1276,16.183,0.0733333333,15.683,0.0704,15.883,0.0733333333,16.083,0.066,16.283,0.0293333333,16.483,0.132,16.683,0.066,16.883,0.0146666667,17.083,0.0733333333,17.283,0.3666666667,17.483,0.0586666667,18.683,1.037443,19.728,0.4371535,19.769,0.63725,19.8698,0.6902,21.1943,1.256657,21.0342,1.256657,21.0462
08/14/2013 9:00,0.1276,16.78,0.1276,16.28,0.0733333333,15.78,0.0704,15.98,0.0733333333,16.18,0.066,16.38,0.0293333333,16.58,0.132,16.78,0.066,16.98,0.0146666667,17.18,0.0733333333,17.38,0.3666666667,17.58,0.0586666667,18.78,1.035408,19.7129,0.436296,19.7509,0.636,19.8327,0.6902,21.1684,1.254192,21.0717,1.254192,21.0859
08/14/2013 10:00,0.1276,16.973,0.1276,16.473,0.0733333333,15.973,0.0704,16.173,0.0733333333,16.373,0.066,16.573,0.0293333333,16.773,0.132,16.973,0.066,17.173,0.0146666667,17.373,0.0733333333,17.573,0.3666666667,17.773,0.0586666667,18.973,1.0340242,19.7064,0.4357129,19.8086,0.63515,19.9497,0.6902,21.1864,1.2525158,21.2661,1.2525158,21.2364
08/14/2013 11:00,0.1276,17.165,0.1276,16.665,0.0733333333,16.165,0.0704,16.365,0.0733333333,16.565,0.066,16.765,0.0293333333,16.965,0.132,17.165,0.066,17.365,0.0146666667,17.565,0.0733333333,17.765,0.3666666667,17.965,0.0586666667,19.165,1.0331288,19.7334,0.4353356,19.9421,0.6346,20.2626,0.6902,21.247,1.2514312,21.5848,1.2514312,21.4503
08/14/2013 12:00,0.1276,17.165,0.1276,16.665,0.0733333333,16.165,0.0704,16.365,0.0733333333,16.565,0.066,16.765,0.0293333333,16.965,0.132,17.165,0.066,17.365,0.0146666667,17.565,0.0733333333,17.765,0.3666666667,17.965,0.0586666667,19.165,1.0327218,19.7409,0.4351641,20.1052,0.63435,20.5889,0.6902,21.3778,1.2509382,21.9137,1.2509382,21.7035
08/14/2013 13:00,0.1256666667,17.261,0.1256666667,16.761,0.0722222222,16.261,0.0693333333,16.461,0.0722222222,16.661,0.065,16.861,0.0288888889,17.061,0.13,17.261,0.065,17.461,0.0144444444,17.661,0.0722222222,17.861,0.3611111111,18.061,0.0577777778,19.261,1.0310124,19.7069,0.4344438,20.2654,0.6333,20.8698,0.6902,21.4794,1.2488676,22.0685,1.2488676,21.9914
08/14/2013 14:00,0.1256666667,17.358,0.1256666667,16.858,0.0722222222,16.358,0.0693333333,16.558,0.0722222222,16.758,0.065,16.958,0.0288888889,17.158,0.13,17.358,0.065,17.558,0.0144444444,17.758,0.0722222222,17.958,0.3611111111,18.158,0.0577777778,19.358,1.0282448,19.6846,0.4332776,20.3404,0.6316,20.9552,0.6902,21.5092,1.2455152,21.9847,1.2455152,22.1711
08/14/2013 15:00,0.1237333333,17.454,0.1237333333,16.954,0.0711111111,16.454,0.0682666667,16.654,0.0711111111,16.854,0.064,17.054,0.0284444444,17.254,0.128,17.454,0.064,17.654,0.0142222222,17.854,0.0711111111,18.054,0.3555555556,18.254,0.0568888889,19.454,1.026454,19.6264,0.432523,20.3756,0.6305,20.9435,0.6902,21.5241,1.243346,21.8378,1.243346,22.2411
08/14/2013 16:00,0.1218,17.454,0.1218,16.954,0.07,16.454,0.0672,16.654,0.07,16.854,0.063,17.054,0.028,17.254,0.126,17.454,0.063,17.654,0.014,17.854,0.07,18.054,0.35,18.254,0.056,19.454,1.0223026,19.5538,0.4307737,20.3614,0.62795,20.8708,0.6902,21.5186,1.2383174,21.6849,1.2383174,22.1976
08/14/2013 17:00,0.1198666667,17.358,0.1198666667,16.858,0.0688888889,16.358,0.0661333333,16.558,0.0688888889,16.758,0.062,16.958,0.0275555556,17.158,0.124,17.358,0.062,17.558,0.0137777778,17.758,0.0688888889,17.958,0.3444444444,18.158,0.0551111111,19.358,1.0175814,19.4885,0.4287843,20.3041,0.62505,20.7805,0.6902,21.4945,1.2325986,21.5635,1.2325986,22.0969
08/14/2013 18:00,0.1198666667,17.261,0.1198666667,16.761,0.0688888889,16.261,0.0661333333,16.461,0.0688888889,16.661,0.062,16.861,0.0275555556,17.061,0.124,17.261,0.062,17.461,0.0137777778,17.661,0.0688888889,17.861,0.3444444444,18.061,0.0551111111,19.261,1.014244,19.4326,0.427378,20.2131,0.623,20.6786,0.6902,21.4605,1.228556,21.476,1.228556,21.9632
08/14/2013 19:00,0.1179333333,17.165,0.1179333333,16.665,0.0677777778,16.165,0.0650666667,16.365,0.0677777778,16.565,0.061,16.765,0.0271111111,16.965,0.122,17.165,0.061,17.365,0.0135555556,17.565,0.0677777778,17.765,0.3388888889,17.965,0.0542222222,19.165,1.012209,19.3827,0.4265205,20.101,0.62175,20.5665,0.6902,21.4167,1.226091,21.3674,1.226091,21.8142
08/14/2013 20:00,0.116,17.069,0.116,16.569,0.0666666667,16.069,0.064,16.269,0.0666666667,16.469,0.06,16.669,0.0266666667,16.869,0.12,17.069,0.06,17.269,0.0133333333,17.469,0.0666666667,17.669,0.3333333333,17.869,0.0533333333,19.069,1.0076506,19.3385,0.4245997,19.9786,0.61895,20.4457,0.6902,21.3612,1.2205694,21.2557,1.2205694,21.6634
08/14/2013 21:00,0.116,16.973,0.116,16.473,0.0666666667,15.973,0.064,16.173,0.0666666667,16.373,0.06,16.573,0.0266666667,16.773,0.12,16.973,0.06,17.173,0.0133333333,17.373,0.0666666667,17.573,0.3333333333,17.773,0.0533333333,18.973,1.0042318,19.302,0.4231591,19.8557,0.61685,20.3232,0.6902,21.2994,1.2164282,21.1755,1.2164282,21.5214
08/14/2013 22:00,0.1140666667,16.876,0.1140666667,16.376,0.0655555556,15.876,0.0629333333,16.076,0.0655555556,16.276,0.059,16.476,0.0262222222,16.676,0.118,16.876,0.059,17.076,0.0131111111,17.276,0.0655555556,17.476,0.3277777778,17.676,0.0524444444,18.876,1.002441,19.2718,0.4224045,19.7381,0.61575,20.2013,0.6902,21.2328,1.214259,21.116,1.214259,21.3931
08/14/2013 23:00,0.1121333333,16.78,0.1121333333,16.28,0.0644444444,15.78,0.0618666667,15.98,0.0644444444,16.18,0.058,16.38,0.0257777778,16.58,0.116,16.78,0.058,16.98,0.0128888889,17.18,0.0644444444,17.38,0.3222222222,17.58,0.0515555556,18.78,0.9984524,19.2454,0.4207238,19.6278,0.6133,20.0783,0.6902,21.1607,1.2094276,21.0513,1.2094276,21.2767
08/15/2013 0:00,0.1121333333,16.683,0.1121333333,16.183,0.0644444444,15.683,0.0618666667,15.883,0.0644444444,16.083,0.058,16.283,0.0257777778,16.483,0.116,16.683,0.058,16.883,0.0128888889,17.083,0.0644444444,17.283,0.3222222222,17.483,0.0515555556,18.683,0.9957662,19.2231,0.4195919,19.527,0.61165,19.9559,0.6902,21.0854,1.2061738,20.9806,1.2061738,21.1719
08/15/2013 1:00,0.1102,16.49,0.1102,15.99,0.0633333333,15.49,0.0608,15.69,0.0633333333,15.89,0.057,16.09,0.0253333333,16.29,0.114,16.49,0.057,16.69,0.0126666667,16.89,0.0633333333,17.09,0.3166666667,17.29,0.0506666667,18.49,0.994708,19.2001,0.419146,19.4338,0.611,19.8301,0.6902,21.0047,1.204892,20.896,1.204892,21.0705
08/15/2013 2:00,0.1082666667,16.394,0.1082666667,15.894,0.0622222222,15.394,0.0597333333,15.594,0.0622222222,15.794,0.056,15.994,0.0248888889,16.194,0.112,16.394,0.056,16.594,0.0124444444,16.794,0.0622222222,16.994,0.3111111111,17.194,0.0497777778,18.394,0.991452,19.1736,0.417774,19.3452,0.609,19.6964,0.6902,20.9173,1.200948,20.7836,1.200948,20.9623
08/15/2013 3:00,0.1063333333,16.297,0.1063333333,15.797,0.0611111111,15.297,0.0586666667,15.497,0.0611111111,15.697,0.055,15.897,0.0244444444,16.097,0.11,16.297,0.055,16.497,0.0122222222,16.697,0.0611111111,16.897,0.3055555556,17.097,0.0488888889,18.297,0.9879518,19.1425,0.4162991,19.259,0.60685,19.5544,0.6902,20.8231,1.1967082,20.6526,1.1967082,20.8434
08/15/2013 4:00,0.1063333333,16.104,0.1063333333,15.604,0.0611111111,15.104,0.0586666667,15.304,0.0611111111,15.504,0.055,15.704,0.0244444444,15.904,0.11,16.104,0.055,16.304,0.0122222222,16.504,0.0611111111,16.704,0.3055555556,16.904,0.0488888889,18.104,0.986161,19.1058,0.4155445,19.1732,0.60575,19.4042,0.6902,20.7221,1.194539,20.5054,1.194539,20.7094
08/15/2013 5:00,0.1044,16.007,0.1044,15.507,0.06,15.007,0.0576,15.207,0.06,15.407,0.054,15.607,0.024,15.807,0.108,16.007,0.054,16.207,0.012,16.407,0.06,16.607,0.3,16.807,0.048,18.007,0.985754,19.0645,0.415373,19.0879,0.6055,19.2511,0.6902,20.6163,1.194046,20.3602,1.194046,20.5648
08/15/2013 6:00,0.1024666667,15.91,0.1024666667,15.41,0.0588888889,14.91,0.0565333333,15.11,0.0588888889,15.31,0.053,15.51,0.0235555556,15.71,0.106,15.91,0.053,16.11,0.0117777778,16.31,0.0588888889,16.51,0.2944444444,16.71,0.0471111111,17.91,0.9832306,19.0214,0.4143097,19.0039,0.60395,19.1008,0.6902,20.5066,1.1909894,20.2228,1.1909894,20.4134
08/15/2013 7:00,0.1024666667,15.716,0.1024666667,15.216,0.0588888889,14.716,0.0565333333,14.916,0.0588888889,15.116,0.053,15.316,0.0235555556,15.516,0.106,15.716,0.053,15.916,0.0117777778,16.116,0.0588888889,16.316,0.2944444444,16.516,0.0471111111,17.716,0.9818468,18.9856,0.4137266,18.9311,0.6031,18.97,0.6902,20.3974,1.1893132,20.1178,1.1893132,20.2946
08/15/2013 8:00,0.1005333333,15.619,0.1005333333,15.119,0.0577777778,14.619,0.0554666667,14.819,0.0577777778,15.019,0.052,15.219,0.0231111111,15.419,0.104,15.619,0.052,15.819,0.0115555556,16.019,0.0577777778,16.219,0.2888888889,16.419,0.0462222222,17.619,0.982091,18.9626,0.4138295,18.8718,0.60325,18.8628,0.6902,20.3135,1.189609,20.0281,1.189609,20.2426
08/15/2013 9:00,0.0986,15.813,0.0986,15.313,0.0566666667,14.813,0.0544,15.013,0.0566666667,15.213,0.051,15.413,0.0226666667,15.613,0.102,15.813,0.051,16.013,0.0113333333,16.213,0.0566666667,16.413,0.2833333333,16.613,0.0453333333,17.813,0.9801374,18.9768,0.4130063,18.8279,0.60205,18.788,0.6902,20.243,1.1872426,19.9843,1.1872426,20.274
08/15/2013 10:00,0.0966666667,16.297,0.0966666667,15.797,0.0555555556,15.297,0.0533333333,15.497,0.0555555556,15.697,0.05,15.897,0.0222222222,16.097,0.1,16.297,0.05,16.497,0.0111111111,16.697,0.0555555556,16.897,0.2777777778,17.097,0.0444444444,18.297,0.9779396,18.9832,0.4120802,18.9085,0.6007,18.9553,0.6902,20.2496,1.1845804,20.3004,1.1845804,20.424
08/15/2013 11:00,0.0966666667,16.587,0.0966666667,16.087,0.0555555556,15.587,0.0533333333,15.787,0.0555555556,15.987,0.05,16.187,0.0222222222,16.387,0.1,16.587,0.05,16.787,0.0111111111,16.987,0.0555555556,17.187,0.2777777778,17.387,0.0444444444,18.587,0.9772884,19.066,0.4118058,19.1473,0.6003,19.4888,0.6902,20.3359,1.1837916,20.7996,1.1837916,20.6993
08/15/2013 12:00,0.0947333333,16.587,0.0947333333,16.087,0.0544444444,15.587,0.0522666667,15.787,0.0544444444,15.987,0.049,16.187,0.0217777778,16.387,0.098,16.587,0.049,16.787,0.0108888889,16.987,0.0544444444,17.187,0.2722222222,17.387,0.0435555556,18.587,0.978021,19.131,0.4121145,19.4758,0.60075,20.1258,0.6902,20.6123,1.184679,21.5946,1.184679,21.1351
08/15/2013 13:00,0.0947333333,17.261,0.0947333333,16.761,0.0544444444,16.261,0.0522666667,16.461,0.0544444444,16.661,0.049,16.861,0.0217777778,17.061,0.098,17.261,0.049,17.461,0.0108888889,17.661,0.0544444444,17.861,0.2722222222,18.061,0.0435555556,19.261,0.9778582,19.1202,0.4120459,19.8187,0.60065,20.6888,0.6902,20.8415,1.1844818,21.8449,1.1844818,21.6732
08/15/2013 14:00,0.0947333333,17.55,0.0947333333,17.05,0.0544444444,16.55,0.0522666667,16.75,0.0544444444,16.95,0.049,17.15,0.0217777778,17.35,0.098,17.55,0.049,17.75,0.0108888889,17.95,0.0544444444,18.15,0.2722222222,18.35,0.0435555556,19.55,0.9801374,19.2164,0.4130063,19.9901,0.60205,20.8462,0.6902,20.9196,1.1872426,21.7464,1.1872426,22.1225
08/15/2013 15:00,0.0928,17.55,0.0928,17.05,0.0533333333,16.55,0.0512,16.75,0.0533333333,16.95,0.048,17.15,0.0213333333,17.35,0.096,17.55,0.048,17.75,0.0106666667,17.95,0.0533333333,18.15,0.2666666667,18.35,0.0426666667,19.55,0.9814398,19.173,0.4135551,20.1373,0.60285,20.8261,0.6902,21.001,1.1888202,21.5716,1.1888202,22.341
08/15/2013 16:00,0.0928,17.55,0.0928,17.05,0.0533333333,16.55,0.0512,16.75,0.0533333333,16.95,0.048,17.15,0.0213333333,17.35,0.096,17.55,0.048,17.75,0.0106666667,17.95,0.0533333333,18.15,0.2666666667,18.35,0.0426666667,19.55,0.9816026,19.0858,0.4136237,20.2011,0.60295,20.7213,0.6902,21.0523,1.1890174,21.3435,1.1890174,22.3171
08/15/2013 17:00,0.0928,17.261,0.0928,16.761,0.0533333333,16.261,0.0512,16.461,0.0533333333,16.661,0.048,16.861,0.0213333333,17.061,0.096,17.261,0.048,17.461,0.0106666667,17.661,0.0533333333,17.861,0.2666666667,18.061,0.0426666667,19.261,0.9842888,18.9833,0.4147556,20.1681,0.6046,20.5949,0.6902,21.0556,1.1922712,21.112,1.1922712,22.1543
08/15/2013 18:00,0.0928,17.261,0.0928,16.761,0.0533333333,16.261,0.0512,16.461,0.0533333333,16.661,0.048,16.861,0.0213333333,17.061,0.096,17.261,0.048,17.461,0.0106666667,17.661,0.0533333333,17.861,0.2666666667,18.061,0.0426666667,19.261,0.987382,18.8949,0.416059,20.05,0.6065,20.4341,0.6902,21.0233,1.196018,20.8944,1.196018,21.8519
08/15/2013 19:00,0.0908666667,17.069,0.0908666667,16.569,0.0522222222,16.069,0.0501333333,16.269,0.0522222222,16.469,0.047,16.669,0.0208888889,16.869,0.094,17.069,0.047,17.269,0.0104444444,17.469,0.0522222222,17.669,0.2611111111,17.869,0.0417777778,19.069,0.9889286,18.8438,0.4167107,19.8887,0.60745,20.2766,0.6902,20.9878,1.1978914,20.7051,1.1978914,21.5513
08/15/2013 20:00,0.0908666667,16.973,0.0908666667,16.473,0.0522222222,15.973,0.0501333333,16.173,0.0522222222,16.373,0.047,16.573,0.0208888889,16.773,0.094,16.973,0.047,17.173,0.0104444444,17.373,0.0522222222,17.573,0.2611111111,17.773,0.0417777778,18.973,0.9889286,18.8169,0.4167107,19.7136,0.60745,20.137,0.6902,20.9481,1.1978914,20.6374,1.1978914,21.2962
08/15/2013 21:00,0.0908666667,16.78,0.0908666667,16.28,0.0522222222,15.78,0.0501333333,15.98,0.0522222222,16.18,0.047,16.38,0.0208888889,16.58,0.094,16.78,0.047,16.98,0.0104444444,17.18,0.0522222222,17.38,0.2611111111,17.58,0.0417777778,18.78,0.9911264,18.7921,0.4176368,19.5308,0.6088,19.9897,0.6902,20.8883,1.2005536,20.5773,1.2005536,21.0615
08/15/2013 22:00,0.0908666667,16.587,0.0908666667,16.087,0.0522222222,15.587,0.0501333333,15.787,0.0522222222,15.987,0.047,16.187,0.0208888889,16.387,0.094,16.587,0.047,16.787,0.0104444444,16.987,0.0522222222,17.187,0.2611111111,17.387,0.0417777778,18.587,0.993487,18.7726,0.4186315,19.3515,0.61025,19.8314,0.6902,20.813,1.203413,20.4847,1.203413,20.8502
08/15/2013 23:00,0.0889333333,16.297,0.0889333333,15.797,0.0511111111,15.297,0.0490666667,15.497,0.0511111111,15.697,0.046,15.897,0.0204444444,16.097,0.092,16.297,0.046,16.497,0.0102222222,16.697,0.0511111111,16.897,0.2555555556,17.097,0.0408888889,18.297,0.9939754,18.7564,0.4188373,19.181,0.61055,19.6612,0.6902,20.7235,1.2040046,20.3843,1.2040046,20.6608
08/16/2013 0:00,0.0889333333,16.007,0.0889333333,15.507,0.0511111111,15.007,0.0490666667,15.207,0.0511111111,15.407,0.046,15.607,0.0204444444,15.807,0.092,16.007,0.046,16.207,0.0102222222,16.407,0.0511111111,16.607,0.2555555556,16.807,0.0408888889,18.007,0.9925916,18.7396,0.4182542,19.0195,0.6097,19.4723,0.6902,20.6185,1.2023284,20.2518,1.2023284,20.4762
