STREAM_KM,LONGDD,LATDD,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S,LON_V8_S,LON_V1_SW,LON_V2_SW,LON_V3_SW,LON_V4_SW,LON_V5_SW,LON_V6_SW,LON_V7_SW,LON_V8_SW,LON_V1_W,LON_V2_W,LON_V3_W,LON_V4_W,LON_V5_W,LON_V6_W,LON_V7_W,LON_V8_W,LON_V1_NW,LON_V2_NW,LON_V3_NW,LON_V4_NW,LON_V5_NW,LON_V6_NW,LON_V7_NW
88.4,16.0601991046,47.4515360017,24.3045492659,7.8763021116,11.1100642864,0,259,259,259,259,101,101,101,101,259,259,259,259,101,101,101,101,0,0,259,259,259,259,259,0,260,260,260,187,187,0,0,0,260,101,187,0,0,0,0,0,260,101,101,187,0,0,0,0,260,260,260,101,101,101,101,101,542,540,542,542,542,543,543,543,541,540,541,541,542,542,542,542,0,0,541,541,539,539,539,0,542,541,541,545,545,0,0,0,541,545,545,0,0,0,0,0,542,544,545,546,0,0,0,0,542,542,543,544,544,544,544,545,47.4515742998,47.4516125979,47.4516508959,47.4516891939,47.4517274919,47.4517657898,47.4518040878,47.4518423857,47.4515361912,47.4515363807,47.4515365701,47.4515367594,47.4515369487,47.451537138,47.4515373272,47.4515375163,0,0,47.4514219114,47.4513838813,47.4513458511,47.4513078209,47.4512697907,0,47.4514820295,47.4514280574,47.4513740852,47.4513201131,47.4512661409,0,0,0,47.4514977036,47.4514594054,47.4514211072,0,0,0,0,0,47.4515358121,47.4515356225,47.4515354328,47.4515352431,0,0,0,0,47.4515740317,47.4516120617,47.4516500917,47.4516881216,47.4517261516,47.4517641815,47.4518022113,47.4518402412,16.0602551721,16.0603112396,16.0603673073,16.060423375,16.0604794428,16.0605355107,16.0605915786,16.0606476467,16.0602786754,16.0603582462,16.0604378169,16.0605173877,16.0605969585,16.0606765292,16.0607561,16.0608356708,0,0,16.0603684921,16.0604249545,16.0604814168,16.0605378789,16.060594341,0,16.0601993841,16.0601996635,16.060199943,16.0602002224,16.0602005019,0,0,0,16.0601430372,16.0600869699,16.0600309027,0,0,0,0,0,16.0601195338,16.0600399631,16.0599603923,16.0598808215,0,0,0,0,16.0601426419,16.0600861792,16.0600297164,16.0599732534,16.0599167904,16.0598603274,16.0598038642
88.35,16.0606430596,47.4512151772,19.5616494601,10.3048464688,12.0795309866,0,259,259,101,101,101,101,101,101,259,259,259,259,101,101,101,101,0,260,260,260,260,260,101,101,260,260,260,187,187,0,0,0,260,260,187,0,0,0,0,0,260,260,260,187,0,0,0,0,0,259,259,259,259,0,0,0,539,541,541,541,541,542,542,542,539,539,541,541,541,541,541,541,0,538,538,538,539,540,540,540,538,541,540,543,542,0,0,0,539,542,544,0,0,0,0,0,538,540,542,544,0,0,0,0,0,539,539,540,541,0,0,0,47.4512534751,47.4512917729,47.4513300708,47.4513683686,47.4514066663,47.4514449641,47.4514832618,47.4515215595,47.4512153664,47.4512155556,47.4512157447,47.4512159337,47.4512161227,47.4512163116,47.4512165005,47.4512166894,0,47.4511391166,47.4511010863,47.4510630559,47.4510250255,47.4509869951,47.4509489646,47.4509109342,47.451161205,47.4511072329,47.4510532607,47.4509992886,47.4509453164,0,0,0,47.4511768793,47.4511385814,47.4511002834,0,0,0,0,0,47.4512149879,47.4512147986,47.4512146092,47.4512144198,0,0,0,0,0,47.4512912377,47.4513292679,47.451367298,47.4514053282,0,0,0,16.0606991271,16.0607551946,16.0608112622,16.0608673299,16.0609233977,16.0609794656,16.0610355335,16.0610916015,16.0607226299,16.0608022002,16.0608817705,16.0609613408,16.0610409111,16.0611204814,16.0612000517,16.061279622,0,16.0607559834,16.0608124452,16.0608689069,16.0609253685,16.06098183,16.0610382914,16.0610947528,16.0606433386,16.0606436176,16.0606438966,16.0606441756,16.0606444546,0,0,0,16.0605869923,16.060530925,16.0604748578,0,0,0,0,0,16.0605634894,16.0604839191,16.0604043488,16.0603247785,0,0,0,0,0,16.0605301355,16.0604736734,16.0604172111,16.0603607488,0,0
88.3,16.0612148969,47.4509888244,14.0362434679,16.699244234,23.1985905136,0,259,101,101,101,101,134,134,101,259,259,101,101,101,134,134,134,0,0,0,259,259,259,259,134,260,101,101,101,101,101,101,101,260,101,101,101,101,187,0,0,260,260,260,101,101,101,187,187,0,259,259,259,259,259,259,259,540,540,540,541,542,542,543,544,539,540,541,540,541,541,542,542,0,0,0,537,538,538,538,538,538,540,539,540,540,540,539,540,540,540,541,541,541,541,0,0,538,539,540,541,542,542,543,543,0,538,538,539,539,540,540,541,47.451027122,47.4510654196,47.4511037171,47.4511420146,47.4511803121,47.4512186096,47.451256907,47.4512952044,47.4509890132,47.450989202,47.4509893907,47.4509895793,47.4509897679,47.4509899565,47.4509901449,47.4509903334,0,0,0,47.450836702,47.4507986713,47.4507606406,47.4507226098,47.4506845791,47.4509348522,47.4508808801,47.4508269079,47.4507729357,47.4507189636,47.4506649914,47.4506110192,47.4505570471,47.4509505268,47.4509122291,47.4508739314,47.4508356337,47.450797336,47.4507590382,0,0,47.4509886355,47.4509884466,47.4509882576,47.4509880686,47.4509878795,47.4509876904,47.4509875012,47.4509873119,0,47.4510648854,47.4511029159,47.4511409464,47.4511789768,47.4512170072,47.4512550376,47.4512930679,16.0612709645,16.0613270322,16.0613831,16.0614391679,16.0614952359,16.0615513039,16.061607372,16.0616634402,16.0612944669,16.0613740368,16.0614536068,16.0615331767,16.0616127467,16.0616923166,16.0617718866,16.0618514565,0,0,0,16.0614407415,16.0614972025,16.0615536633,16.0616101241,16.0616665848,16.0612151753,16.0612154537,16.0612157321,16.0612160105,16.0612162889,16.0612165673,16.0612168457,16.0612171241,16.0611588294,16.0611027619,16.0610466945,16.0609906272,16.06093456,16.0608784928,0,0,16.061135327,16.061055757,16.0609761871,16.0608966171,16.0608170472,16.0607374772,16.0606579073,16.0605783373,0,16.0611019741,16.0610455126,16.060989051,16.0609325893,16.0608761276,16.0608196657
88.25,16.0615764997,47.4506209425,23.1985905136,12.094757077,15.9453959009,0,259,134,134,134,134,187,187,187,259,134,187,134,134,134,101,101,0,0,0,0,0,0,0,0,260,187,187,134,134,134,134,134,260,187,187,187,187,187,187,187,260,101,101,101,101,101,187,0,0,260,260,260,101,101,101,101,538,538,538,540,540,540,541,542,537,538,538,538,539,539,539,540,0,0,0,0,0,0,0,0,536,539,538,538,538,538,538,538,539,539,539,539,539,539,539,539,538,539,539,539,540,540,540,0,0,538,539,539,540,540,540,540,47.4506592399,47.4506975373,47.4507358347,47.450774132,47.4508124293,47.4508507266,47.4508890239,47.4509273211,47.450621131,47.4506213196,47.450621508,47.4506216964,47.4506218847,47.450622073,47.4506222613,47.4506224494,0,0,0,0,0,0,0,0,47.4505669703,47.4505129981,47.450459026,47.4504050538,47.4503510816,47.4502971095,47.4502431373,47.4501891651,47.450582645,47.4505443476,47.45050605,47.4504677525,47.4504294549,47.4503911573,47.4503528597,47.4503145621,47.4506207539,47.4506205652,47.4506203765,47.4506201877,47.4506199988,47.45061981,47.450619621,0,0,47.4506970039,47.4507350346,47.4507730652,47.4508110958,47.4508491264,47.4508871569,47.4509251875,16.0616325672,16.0616886348,16.0617447025,16.0618007702,16.061856838,16.0619129059,16.0619689739,16.062025042,16.0616560691,16.0617356385,16.0618152079,16.0618947773,16.0619743467,16.0620539161,16.0621334855,16.0622130549,0,0,0,0,0,0,0,0,16.0615767777,16.0615770558,16.0615773338,16.0615776118,16.0615778899,16.0615781679,16.0615784459,16.0615787239,16.0615204323,16.0614643649,16.0614082977,16.0613522305,16.0612961634,16.0612400964,16.0611840295,16.0611279626,16.0614969303,16.0614173609,16.0613377915,16.0612582221,16.0611786527,16.0610990833,16.0610195139,0,0,16.0614635782,16.0614071174,16.0613506564,16.0612941954,16.0612377343,16.0611812731
88.2,16.0620606861,47.4503158782,45,29.7448812969,26.5650511771,0,111,101,101,101,101,101,101,187,111,111,111,101,101,101,101,101,0,0,0,0,0,0,0,111,112,187,187,187,187,187,187,187,112,187,187,187,134,134,134,187,112,187,187,134,134,134,134,187,0,0,0,0,0,133,259,0,536,537,538,540,543,546,549,550,536,536,538,539,541,544,546,549,0,0,0,0,0,0,0,534,537,538,538,537,537,537,537,537,538,538,538,538,538,538,537,537,536,539,538,538,538,538,538,538,0,0,0,0,0,537,536,0,47.4503541754,47.4503924725,47.4504307697,47.4504690668,47.4505073639,47.4505456609,47.4505839579,47.4506222549,47.4503160664,47.4503162546,47.4503164427,47.4503166307,47.4503168188,47.4503170067,47.4503171946,47.4503173824,0,0,0,0,0,0,0,47.4500116295,47.450261906,47.4502079338,47.4501539617,47.4500999895,47.4500460173,47.4499920451,47.4499380729,47.4498841008,47.450277581,47.4502392837,47.4502009864,47.4501626891,47.4501243918,47.4500860944,47.4500477971,47.4500094997,47.4503156899,47.4503155016,47.4503153132,47.4503151247,47.4503149362,47.4503147477,47.4503145591,47.4503143704,0,0,0,0,0,47.4505440635,47.4505820943,0,16.0621167536,16.0621728212,16.0622288889,16.0622849567,16.0623410245,16.0623970925,16.0624531605,16.0625092286,16.062140255,16.0622198239,16.0622993929,16.0623789618,16.0624585308,16.0625380997,16.0626176687,16.0626972376,0,0,0,0,0,0,0,16.0625123633,16.0620609636,16.0620612411,16.0620615186,16.0620617962,16.0620620737,16.0620623512,16.0620626288,16.0620629063,16.0620046186,16.0619485512,16.0618924839,16.0618364167,16.0617803496,16.0617242826,16.0616682156,16.0616121487,16.0619811171,16.0619015482,16.0618219792,16.0617424103,16.0616628414,16.0615832724,16.0615037035,16.0614241346,0,0,0,0,0,16.0617219247,16.0616654642
88.15,16.0624770529,47.4499756267,30.9637565321,26.5650511771,18.0939065441,0,111,111,101,101,101,101,101,101,111,111,101,101,134,134,134,134,111,111,111,111,111,111,111,134,0,0,112,112,112,112,112,112,112,187,187,187,187,187,187,187,112,187,187,187,187,187,187,134,112,112,112,112,112,112,112,112,535,538,539,540,542,545,548,551,535,537,538,538,539,540,540,542,534,534,537,538,538,538,537,537,0,0,536,536,536,535,535,535,536,536,536,536,536,536,536,536,537,536,536,537,537,537,537,537,535,536,536,536,537,538,538,538,47.4500139237,47.4500522207,47.4500905176,47.4501288145,47.4501671114,47.4502054083,47.4502437051,47.4502820019,47.4499758147,47.4499760026,47.4499761904,47.4499763782,47.4499765659,47.4499767535,47.4499769411,47.4499771287,47.4499375955,47.4498995643,47.4498615331,47.4498235018,47.4497854705,47.4497474391,47.4497094078,47.4496713764,0,0,47.4498137102,47.449759738,47.4497057658,47.4496517937,47.4495978215,47.4495438493,47.4499373297,47.4498990327,47.4498607356,47.4498224385,47.4497841414,47.4497458442,47.449707547,47.4496692498,47.4499754388,47.4499752507,47.4499750626,47.4499748744,47.4499746862,47.449974498,47.4499743096,47.4499741213,47.4500136579,47.4500516891,47.4500897202,47.4501277513,47.4501657823,47.4502038133,47.4502418443,47.4502798753,16.0625331204,16.0625891879,16.0626452556,16.0627013233,16.0627573911,16.062813459,16.0628695269,16.062925595,16.0625566213,16.0626361898,16.0627157582,16.0627953266,16.0628748951,16.0629544635,16.0630340319,16.0631136004,16.0625335122,16.0625899714,16.0626464305,16.0627028895,16.0627593485,16.0628158074,16.0628722661,16.0629287248,0,0,16.0624778842,16.0624781613,16.0624784384,16.0624787155,16.0624789926,16.0624792697,16.0624209855,16.0623649182,16.062308851,16.0622527838,16.0621967168,16.0621406498,16.0620845829,16.062028516,16.0623974845,16.062317916,16.0622383476,16.0621587792,16.0620792108,16.0619996423,16.0619200739,16.0618405055,16.0624205935,16.0623641341,16.0623076746,16.062251215,16.0621947553,16.0621382955,16.0620818357
88.1,16.0625848905,47.4495324384,45,2.0532586596,15.2551187031,0,111,111,111,111,111,134,134,134,111,111,111,111,134,134,134,134,111,111,111,111,187,101,101,101,0,0,0,0,0,112,133,236,112,112,187,187,187,187,187,187,112,187,187,187,187,187,187,187,112,187,187,187,187,187,187,187,533,535,538,537,537,538,538,538,534,536,537,536,536,537,537,537,533,535,535,535,535,535,535,534,0,0,0,0,0,532,532,532,534,535,535,535,535,535,535,535,535,535,535,535,535,536,536,536,535,535,535,536,536,536,536,537,47.4495707353,47.4496090322,47.4496473291,47.449685626,47.4497239228,47.4497622196,47.4498005164,47.4498388131,47.4495326262,47.449532814,47.4495330018,47.4495331895,47.4495333771,47.4495335647,47.4495337522,47.4495339397,47.4494944071,47.4494563758,47.4494183445,47.4493803132,47.4493422818,47.4493042504,47.449266219,47.4492281875,0,0,0,0,0,47.4492086053,47.4491546331,47.4491006609,47.4494941414,47.4494558444,47.4494175474,47.4493792503,47.4493409533,47.4493026562,47.449264359,47.4492260619,47.4495322505,47.4495320625,47.4495318745,47.4495316864,47.4495314983,47.4495313101,47.4495311218,47.4495309335,47.4495704696,47.4496085008,47.449646532,47.4496845631,47.4497225942,47.4497606253,47.4497986564,47.4498366874,16.0626409575,16.0626970247,16.062753092,16.0628091593,16.0628652267,16.0629212942,16.0629773618,16.0630334294,16.0626644582,16.062744026,16.0628235937,16.0629031615,16.0629827293,16.063062297,16.0631418648,16.0632214326,16.0626413492,16.0626978078,16.0627542664,16.0628107249,16.0628671833,16.0629236416,16.0629800998,16.063036558,0,0,0,0,0,16.0625865524,16.0625868294,16.0625871063,16.0625288235,16.0624727565,16.0624166897,16.0623606229,16.0623045563,16.0622484897,16.0621924232,16.0621363567,16.0625053227,16.0624257549,16.0623461872,16.0622666194,16.0621870517,16.0621074839,16.0620279161,16.0619483484,16.0625284317,16.0624719728,16.0624155138,16.0623590547,16.0623025956,16.0622461364,16.0621896771
88.05,16.0626396915,47.4490842062,17.9140924484,2.1152984024,14.0362434679,0,133,187,187,101,101,101,101,187,236,187,101,101,101,101,101,101,236,236,187,101,101,101,101,101,0,0,0,0,236,236,236,236,236,236,101,101,101,101,101,101,236,101,101,101,101,101,101,101,236,133,187,187,187,187,187,187,534,535,535,535,535,535,535,536,534,534,534,534,534,534,534,533,533,534,534,534,533,533,533,533,0,0,0,0,532,531,531,531,532,533,533,533,533,533,533,533,533,533,534,534,534,534,534,534,532,532,534,535,535,535,535,535,47.4491225031,47.4491608,47.4491990969,47.4492373937,47.4492756905,47.4493139873,47.449352284,47.4493905807,47.449084394,47.4490845818,47.4490847695,47.4490849571,47.4490851447,47.4490853323,47.4490855198,47.4490857072,47.4490461749,47.4490081436,47.4489701122,47.4489320809,47.4488940495,47.448856018,47.4488179866,47.4487799551,0,0,0,0,47.4488143452,47.448760373,47.4487064009,47.4486524287,47.4490459092,47.4490076123,47.4489693153,47.4489310183,47.4488927212,47.4488544241,47.448816127,47.4487778299,47.4490840183,47.4490838304,47.4490836424,47.4490834544,47.4490832663,47.4490830781,47.4490828899,47.4490827016,47.4491222374,47.4491602687,47.4491982999,47.4492363311,47.4492743622,47.4493123933,47.4493504244,47.4493884555,16.0626957582,16.0627518249,16.0628078917,16.0628639586,16.0629200256,16.0629760926,16.0630321598,16.063088227,16.0627192586,16.0627988257,16.0628783928,16.0629579599,16.063037527,16.0631170941,16.0631966612,16.0632762282,16.0626961497,16.0627526079,16.0628090659,16.0628655239,16.0629219817,16.0629784395,16.0630348972,16.0630913549,0,0,0,0,16.0626410762,16.0626413531,16.06264163,16.0626419069,16.062583625,16.0625275585,16.0624714921,16.0624154257,16.0623593595,16.0623032933,16.0622472273,16.0621911613,16.0625601244,16.0624805574,16.0624009903,16.0623214232,16.0622418561,16.062162289,16.0620827219,16.0620031549,16.0625832332,16.0625267749,16.0624703164,16.0624138579,16.0623573993,16.0623009406,16.0622444818
88,16.0625722164,47.4486397327,18.2654351769,2.8624052261,8.1301023542,0,236,236,187,187,101,101,101,101,236,187,101,101,101,101,101,101,236,187,101,101,101,278,101,101,236,236,236,236,187,187,187,187,0,236,236,236,236,236,236,236,236,101,101,101,101,101,101,101,236,101,101,101,101,101,101,101,531,532,533,533,533,533,534,534,531,532,533,533,533,533,533,533,530,532,533,533,532,533,532,532,530,529,531,532,531,531,531,531,0,531,531,531,531,532,533,533,532,532,532,532,533,533,533,533,532,532,532,533,533,533,533,533,47.4486780296,47.4487163265,47.4487546234,47.4487929203,47.4488312171,47.448869514,47.4489078107,47.4489461075,47.4486399205,47.4486401083,47.4486402961,47.4486404838,47.4486406714,47.448640859,47.4486410466,47.448641234,47.4486017014,47.4485636701,47.4485256388,47.4484876075,47.4484495761,47.4484115447,47.4483735133,47.4483354818,47.4485857605,47.4485317883,47.4484778161,47.4484238439,47.4483698717,47.4483158995,47.4482619273,47.4482079551,0,47.4485631387,47.4485248417,47.4484865446,47.4484482475,47.4484099504,47.4483716532,47.4483333561,47.4486395447,47.4486393568,47.4486391687,47.4486389807,47.4486387925,47.4486386043,47.4486384161,47.4486382278,47.4486777639,47.4487157951,47.4487538263,47.4487918574,47.4488298885,47.4488679196,47.4489059507,47.4489439817,16.0626282825,16.0626843487,16.062740415,16.0627964814,16.0628525478,16.0629086144,16.062964681,16.0630207477,16.0626517828,16.0627313492,16.0628109156,16.0628904821,16.0629700485,16.0630496149,16.0631291813,16.0632087477,16.0626286742,16.0626851319,16.0627415895,16.062798047,16.0628545045,16.0629109618,16.0629674191,16.0630238763,16.0625724934,16.0625727704,16.0625730474,16.0625733244,16.0625736013,16.0625738783,16.0625741553,16.0625744323,0,16.0624600844,16.0624040185,16.0623479527,16.062291887,16.0622358213,16.0621797558,16.0621236903,16.06249265,16.0624130836,16.0623335171,16.0622539507,16.0621743843,16.0620948179,16.0620152515,16.0619356851,16.0625157585,16.0624593006,16.0624028426,16.0623463845,16.0622899263,16.062233468,16.0621770097
87.95,16.0622597302,47.4482430426,23.1985905136,3.5058338821,5.6957033822,0,0,236,236,236,236,236,187,187,236,236,187,187,134,134,134,278,236,236,236,187,127,127,127,127,236,236,236,236,236,236,0,236,236,236,236,236,236,195,195,195,236,236,236,236,195,195,101,101,236,236,101,101,101,101,101,101,0,529,529,529,530,532,532,532,528,530,531,531,531,531,531,531,528,530,530,530,530,530,530,530,529,528,529,528,527,527,0,527,530,532,532,535,537,538,538,539,532,534,534,535,537,538,540,540,532,533,534,534,535,535,535,535,0,47.4483196368,47.4483579338,47.4483962308,47.4484345278,47.4484728248,47.4485111217,47.4485494186,47.4482432307,47.4482434187,47.4482436067,47.4482437946,47.4482439824,47.4482441702,47.448244358,47.4482445457,47.4482050115,47.4481669803,47.4481289492,47.448090918,47.4480528868,47.4480148555,47.4479768242,47.4479387929,47.4481890704,47.4481350982,47.448081126,47.4480271538,47.4479731816,47.4479192094,0,47.447811265,47.4482047454,47.4481664483,47.4481281511,47.4480898539,47.4480515566,47.4480132594,47.4479749621,47.4479366647,47.4482428544,47.4482426662,47.448242478,47.4482422897,47.4482421013,47.4482419129,47.4482417245,47.4482415359,47.4482810737,47.4483191047,47.4483571357,47.4483951667,47.4484331977,47.4484712286,47.4485092595,47.4485472904,0,16.0623718613,16.0624279269,16.0624839926,16.0625400584,16.0625961243,16.0626521903,16.0627082563,16.062339296,16.0624188619,16.0624984277,16.0625779935,16.0626575593,16.0627371251,16.062816691,16.0628962568,16.0623161878,16.0623726453,16.0624291027,16.06248556,16.0625420173,16.0625984745,16.0626549315,16.0627113885,16.0622600075,16.0622602848,16.0622605621,16.0622608395,16.0622611168,16.0622613941,0,16.0622619487,16.0622036648,16.0621475995,16.0620915343,16.0620354691,16.061979404,16.061923339,16.0618672741,16.0618112093,16.0621801644,16.0621005986,16.0620210328,16.061941467,16.0618619012,16.0617823353,16.0617027695,16.0616232037,16.0622032726,16.0621468148,16.062090357,16.0620338991,16.0619774411,16.0619209831,16.0618645249
87.9,16.0623028083,47.4478130595,25.2011236455,10.0079798014,23.1985905136,0,236,236,236,187,127,127,187,134,236,236,187,187,127,127,127,127,0,0,236,236,236,236,236,236,236,236,236,236,195,195,195,195,236,236,195,195,195,195,195,195,236,236,236,195,195,195,195,195,0,236,236,236,236,236,195,195,529,529,529,529,530,530,531,531,528,528,529,529,530,530,530,530,0,0,528,528,528,527,527,527,526,527,529,530,530,530,530,530,529,530,532,533,534,535,536,541,528,530,534,536,536,537,539,542,0,529,530,532,535,537,538,539,47.4478513566,47.4478896536,47.4479279507,47.4479662477,47.4480045447,47.4480428416,47.4480811385,47.4481194354,47.4478132476,47.4478134355,47.4478136235,47.4478138114,47.4478139992,47.447814187,47.4478143747,47.4478145624,0,0,47.447698966,47.4476609348,47.4476229036,47.4475848723,47.447546841,47.4475088097,47.4477590873,47.4477051151,47.4476511429,47.4475971707,47.4475431985,47.4474892263,47.4474352541,47.4473812819,47.4477747624,47.4477364653,47.4476981681,47.4476598709,47.4476215737,47.4475832764,47.4475449791,47.4475066818,47.4478128714,47.4478126832,47.447812495,47.4478123068,47.4478121184,47.44781193,47.4478117416,47.4478115531,0,47.4478891217,47.4479271527,47.4479651837,47.4480032147,47.4480412457,47.4480792766,47.4481173075,16.0623588734,16.0624149385,16.0624710037,16.062527069,16.0625831344,16.0626391999,16.0626952654,16.062751331,16.0623823735,16.0624619386,16.0625415038,16.062621069,16.0627006341,16.0627801993,16.0628597645,16.0629393297,0,0,16.0624721793,16.0625286361,16.0625850929,16.0626415496,16.0626980062,16.0627544627,16.0623030856,16.0623033628,16.0623036401,16.0623039173,16.0623041946,16.0623044719,16.0623047491,16.0623050264,16.0622467433,16.0621906784,16.0621346136,16.0620785489,16.0620224842,16.0619664197,16.0619103552,16.0618542908,16.0622232431,16.062143678,16.0620641128,16.0619845476,16.0619049825,16.0618254173,16.0617458521,16.061666287,0,16.0621898939,16.0621334366,16.0620769792,16.0620205217,16.0619640641,16.0619076064
