STREAM_KM,LONGDD,LATDD,TopoWest,TopoSouth,TopoEast,Veg0_EMERG,Veg1_NE,Veg2_NE,Veg3_NE,Veg4_NE,Veg5_NE,Veg6_NE,Veg7_NE,Veg8_NE,Veg9_NE,Veg1_E,Veg2_E,Veg3_E,Veg4_E,Veg5_E,Veg6_E,Veg7_E,Veg8_E,Veg9_E,Veg1_SE,Veg2_SE,Veg3_SE,Veg4_SE,Veg5_SE,Veg6_SE,Veg7_SE,Veg8_SE,Veg9_SE,Veg1_S,Veg2_S,Veg3_S,Veg4_S,Veg5_S,Veg6_S,Veg7_S,Veg8_S,Veg9_S,Veg1_SW,Veg2_SW,Veg3_SW,Veg4_SW,Veg5_SW,Veg6_SW,Veg7_SW,Veg8_SW,Veg9_SW,Veg1_W,Veg2_W,Veg3_W,Veg4_W,Veg5_W,Veg6_W,Veg7_W,Veg8_W,Veg9_W,Veg1_NW,Veg2_NW,Veg3_NW,Veg4_NW,Veg5_NW,Veg6_NW,Veg7_NW,Veg8_NW,Veg9_NW,ELEV_V1_NE,ELEV_V2_NE,ELEV_V3_NE,ELEV_V4_NE,ELEV_V5_NE,ELEV_V6_NE,ELEV_V7_NE,ELEV_V8_NE,ELEV_V9_NE,ELEV_V1_E,ELEV_V2_E,ELEV_V3_E,ELEV_V4_E,ELEV_V5_E,ELEV_V6_E,ELEV_V7_E,ELEV_V8_E,ELEV_V9_E,ELEV_V1_SE,ELEV_V2_SE,ELEV_V3_SE,ELEV_V4_SE,ELEV_V5_SE,ELEV_V6_SE,ELEV_V7_SE,ELEV_V8_SE,ELEV_V9_SE,ELEV_V1_S,ELEV_V2_S,ELEV_V3_S,ELEV_V4_S,ELEV_V5_S,ELEV_V6_S,ELEV_V7_S,ELEV_V8_S,ELEV_V9_S,ELEV_V1_SW,ELEV_V2_SW,ELEV_V3_SW,ELEV_V4_SW,ELEV_V5_SW,ELEV_V6_SW,ELEV_V7_SW,ELEV_V8_SW,ELEV_V9_SW,ELEV_V1_W,ELEV_V2_W,ELEV_V3_W,ELEV_V4_W,ELEV_V5_W,ELEV_V6_W,ELEV_V7_W,ELEV_V8_W,ELEV_V9_W,ELEV_V1_NW,ELEV_V2_NW,ELEV_V3_NW,ELEV_V4_NW,ELEV_V5_NW,ELEV_V6_NW,ELEV_V7_NW,ELEV_V8_NW,ELEV_V9_NW,LAT_V1_NE,LAT_V2_NE,LAT_V3_NE,LAT_V4_NE,LAT_V5_NE,LAT_V6_NE,LAT_V7_NE,LAT_V8_NE,LAT_V9_NE,LAT_V1_E,LAT_V2_E,LAT_V3_E,LAT_V4_E,LAT_V5_E,LAT_V6_E,LAT_V7_E,LAT_V8_E,LAT_V9_E,LAT_V1_SE,LAT_V2_SE,LAT_V3_SE,LAT_V4_SE,LAT_V5_SE,LAT_V6_SE,LAT_V7_SE,LAT_V8_SE,LAT_V9_SE,LAT_V1_S,LAT_V2_S,LAT_V3_S,LAT_V4_S,LAT_V5_S,LAT_V6_S,LAT_V7_S,LAT_V8_S,LAT_V9_S,LAT_V1_SW,LAT_V2_SW,LAT_V3_SW,LAT_V4_SW,LAT_V5_SW,LAT_V6_SW,LAT_V7_SW,LAT_V8_SW,LAT_V9_SW,LAT_V1_W,LAT_V2_W,LAT_V3_W,LAT_V4_W,LAT_V5_W,LAT_V6_W,LAT_V7_W,LAT_V8_W,LAT_V9_W,LAT_V1_NW,LAT_V2_NW,LAT_V3_NW,LAT_V4_NW,LAT_V5_NW,LAT_V6_NW,LAT_V7_NW,LAT_V8_NW,LAT_V9_NW,LON_V1_NE,LON_V2_NE,LON_V3_NE,LON_V4_NE,LON_V5_NE,LON_V6_NE,LON_V7_NE,LON_V8_NE,LON_V9_NE,LON_V1_E,LON_V2_E,LON_V3_E,LON_V4_E,LON_V5_E,LON_V6_E,LON_V7_E,LON_V8_E,LON_V9_E,LON_V1_SE,LON_V2_SE,LON_V3_SE,LON_V4_SE,LON_V5_SE,LON_V6_SE,LON_V7_SE,LON_V8_SE,LON_V9_SE,LON_V1_S,LON_V2_S,LON_V3_S,LON_V4_S,LON_V5_S,LON_V6_S,LON_V7_S
33.9,16.440417593,47.2099654991,12.094757077,20.5560452196,10.0079798014,0,0,119,119,119,119,119,119,119,119,0,0,0,280,280,280,280,280,280,0,280,280,100,100,100,100,100,100,0,280,280,100,100,100,100,100,100,0,0,0,0,0,0,0,280,280,0,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,0,119,119,119,119,119,119,119,119,0,0,0,280,280,280,280,280,280,0,280,280,100,100,100,100,100,100,0,280,280,100,100,100,100,100,100,0,0,0,0,0,0,0,280,280,0,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,0,47.2100290219,47.2100607833,47.2100925447,47.210124306,47.2101560673,47.2101878286,47.2102195899,47.2102513511,0,0,0,47.209965252,47.2099651902,47.2099651283,47.2099650663,47.2099650044,47.2099649424,0,47.2099018017,47.209869953,47.2098381043,47.2098062555,47.2097744068,47.209742558,47.2097107091,47.2096788603,0,47.2098755409,47.2098305617,47.2097855826,47.2097406035,47.2096956243,47.2096506452,47.2096056661,47.2095606869,0,0,0,0,0,0,0,47.2097114071,47.2096796455,0,47.2099656224,47.209965684,47.2099657456,47.2099658071,47.2099658686,47.20996593,47.2099659914,47.2099660528,47.2099973478,47.2100291964,47.210061045,47.2100928936,47.2101247422,47.2101565908,47.2101884393,47.2102202878,47.2102521364,0,16.4405110705,16.4405578093,16.4406045481,16.4406512871,16.4406980261,16.4407447651,16.4407915042,16.4408382433,0,0,0,16.4406816247,16.4407476327,16.4408136406,16.4408796485,16.4409456565,16.4410116644,0,16.4405108142,16.4405574247,16.4406040351,16.4406506455,16.4406972558,16.4407438661,16.4407904763,16.4408370865,0,16.4404174119,16.4404173214,16.4404172309,16.4404171403,16.4404170498,16.4404169593
33.85,16.4410615954,47.2100543586,5.1311652829,45,6.0090059575,0,0,119,119,119,119,119,119,187,187,0,0,0,0,0,0,0,0,0,0,280,280,133,133,187,221,221,221,280,280,100,100,100,100,100,100,100,0,280,280,280,100,100,100,100,100,0,0,0,0,0,119,119,119,119,0,119,119,119,119,119,119,119,119,0,119,119,119,119,119,119,187,187,0,0,0,0,0,0,0,0,0,0,280,280,133,133,187,221,221,221,280,280,100,100,100,100,100,100,100,0,280,280,280,100,100,100,100,100,0,0,0,0,0,119,119,119,119,0,119,119,119,119,119,119,119,119,0,47.2101178809,47.210149642,47.2101814031,47.2102131641,47.2102449252,47.2102766862,47.2103084472,47.2103402082,0,0,0,0,0,0,0,0,0,0,47.2099906607,47.2099588117,47.2099269627,47.2098951137,47.2098632646,47.2098314156,47.2097995665,47.2097677174,47.2100093794,47.2099644003,47.2099194212,47.2098744421,47.2098294629,47.2097844838,47.2097395047,47.2096945255,47.2096495464,0,47.2099908362,47.209959075,47.2099273138,47.2098955525,47.2098637913,47.20983203,47.2098002687,47.2097685073,0,0,0,0,0,47.2100547303,47.2100547921,47.2100548538,47.2100549156,0,47.2101180564,47.2101499053,47.2101817541,47.210213603,47.2102454518,47.2102773006,47.2103091494,47.2103409982,0,16.4411550737,16.441201813,16.4412485524,16.4412952917,16.4413420312,16.4413887707,16.4414355102,16.4414822499,0,0,0,0,0,0,0,0,0,0,16.4411548159,16.4412014261,16.4412480362,16.4412946463,16.4413412564,16.4413878663,16.4414344762,16.4414810861,16.4410615043,16.4410614132,16.4410613221,16.4410612311,16.44106114,16.4410610489,16.4410609578
33.8,16.4417203489,47.210050042,4.3192750276,16.699244234,14.0362434679,0,0,100,100,262,262,262,262,262,262,0,0,100,100,100,100,262,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,221,221,0,100,100,100,221,221,221,221,187,0,0,0,0,0,0,0,0,0,0,100,100,133,133,133,119,119,119,0,100,100,262,262,262,262,262,262,0,0,100,100,100,100,262,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,221,221,0,100,100,100,221,221,221,221,187,0,0,0,0,0,0,0,0,0,0,100,100,133,133,133,119,119,119,0,47.2101135638,47.2101453246,47.2101770854,47.2102088462,47.210240607,47.2102723678,47.2103041285,47.2103358893,0,0,47.2100498545,47.2100497919,47.2100497293,47.2100496667,47.210049604,47.2100495413,47.2100494785,0,0,47.2099544943,47.2099226451,47.2098907958,47.2098589465,47.2098270972,47.2097952478,47.2097633985,0,47.2099600838,47.2099151046,47.2098701255,47.2098251464,47.2097801673,47.2097351881,47.209690209,47.2096452299,0,47.2099865202,47.2099547592,47.2099229983,47.2098912373,47.2098594763,47.2098277153,47.2097959543,47.2097641932,0,0,0,0,0,0,0,0,0,0,47.2101137404,47.2101455895,47.2101774386,47.2102092878,47.2102411369,47.2102729859,47.210304835,47.210336684,0,16.4418138281,16.4418605678,16.4419073075,16.4419540473,16.4420007871,16.442047527,16.4420942669,16.4421410069,0,0,16.441918373,16.4419843811,16.4420503891,16.4421163971,16.4421824052,16.4422484132,16.4423144212,0,0,16.4418601785,16.4419067882,16.4419533979,16.4420000075,16.4420466171,16.4420932266,16.4421398361,0,16.4417201657,16.441720074,16.4417199824,16.4417198908,16.4417197991,16.4417197075
33.75,16.4423156787,47.2098578466,10.0079798014,16.699244234,16.699244234,0,100,100,100,100,100,262,262,262,262,0,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,100,0,100,100,100,221,221,221,221,221,0,100,100,100,100,221,221,221,221,0,100,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,100,100,100,100,100,262,262,262,262,0,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,100,0,100,100,100,221,221,221,221,221,0,100,100,100,100,221,221,221,221,0,100,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,47.2098896073,47.2099213679,47.2099531285,47.2099848891,47.2100166496,47.2100484102,47.2100801707,47.2101119312,47.2101436917,0,47.209857721,47.2098576581,47.2098575952,47.2098575322,47.2098574692,47.2098574062,47.2098573431,47.20985728,0,0,0,0,0,0,0,0,47.2095712009,0,47.2097678884,47.2097229092,47.2096779301,47.209632951,47.2095879719,47.2095429927,47.2094980136,47.2094530345,0,47.2097943253,47.2097625646,47.2097308039,47.2096990431,47.2096672824,47.2096355216,47.2096037608,47.209572,0,47.2098579721,47.2098580348,47.2098580975,47.2098581601,47.2098582226,47.2098582852,47.2098583477,47.2098584101,0,0,0,47.2099852442,47.2100170936,47.2100489429,47.2100807922,47.2101126415,47.2101444908,16.4423624184,16.4424091582,16.4424558981,16.442502638,16.442549378,16.442596118,16.4426428581,16.4426895982,16.4427363384,0,16.4424476943,16.4425137021,16.4425797099,16.4426457177,16.4427117255,16.4427777333,16.4428437411,16.4429097489,0,0,0,0,0,0,0,0,16.4427351611,0,16.4423154944,16.4423154023,16.4423153102,16.442315218,16.4423151259,16.4423150338
33.7,16.442826942,47.2095733483,12.094757077,12.094757077,18.4349488229,0,100,100,100,100,100,100,100,100,262,0,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,221,221,221,221,221,0,100,100,100,100,221,221,221,221,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,262,0,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,221,221,221,221,221,0,100,100,100,100,221,221,221,221,0,0,0,0,0,0,0,0,100,47.2096051088,47.2096368692,47.2096686296,47.2097003899,47.2097321503,47.2097639106,47.2097956709,47.2098274312,47.2098591915,0,47.2095732221,47.2095731589,47.2095730957,47.2095730325,47.2095729692,47.2095729058,47.2095728425,47.2095727791,0,0,0,0,0,0,0,0,0,0,47.2094833901,47.2094384109,47.2093934318,47.2093484527,47.2093034735,47.2092584944,47.2092135153,47.2091685362,47.2095415879,47.2095098274,47.2094780669,47.2094463064,47.2094145459,47.2093827853,47.2093510247,47.2093192642,47.2092875036,0,47.2095734744,47.2095735374,47.2095736003,47.2095736632,47.2095737261,47.2095737889,47.2095738517,47.2095739145,0,0,0,0,0,0,0,0,47.2098599944,16.4428736818,16.4429204217,16.4429671616,16.4430139015,16.4430606415,16.4431073816,16.4431541217,16.4432008619,16.4432476022,0,16.4429589569,16.4430249643,16.4430909718,16.4431569792,16.4432229867,16.4432889941,16.4433550015,16.443421009,0,0,0,0,0,0,0,0,0,0,16.4428267569,16.4428266643,16.4428265717,16.4428264792,16.4428263866,16.442826294
33.65,16.4433158447,47.2092718028,19.9831065219,26.5650511771,12.094757077,0,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,262,262,262,100,100,100,100,100,100,100,262,262,0,100,100,100,100,100,100,100,221,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,262,262,262,100,100,100,100,100,100,100,262,262,0,100,100,100,100,100,100,100,221,0,0,0,0,0,0,0,0,0,47.2093035631,47.2093353233,47.2093670835,47.2093988436,47.2094306038,47.2094623639,47.2094941241,47.2095258842,47.2095576442,0,0,47.2092716126,47.2092715491,47.2092714855,47.209271422,47.2092713584,47.2092712947,47.209271231,0,0,0,47.2091444033,47.2091125533,47.2090807034,47.2090488534,47.2090170034,47.2089851534,47.2092268237,47.2091818446,47.2091368654,47.2090918863,47.2090469072,47.209001928,47.2089569489,47.2089119698,47.2088669906,47.2092400426,47.2092082823,47.209176522,47.2091447617,47.2091130014,47.209081241,47.2090494806,47.2090177202,47.2089859598,0,47.2092719295,47.2092719927,47.209272056,47.2092721191,47.2092721823,47.2092722454,47.2092723085,47.2092723715,0,0,0,0,0,0,0,0,0,16.4433625845,16.4434093244,16.4434560644,16.4435028043,16.4435495444,16.4435962845,16.4436430246,16.4436897649,16.4437365051,0,0,16.4435138659,16.443579873,16.4436458801,16.4437118871,16.4437778942,16.4438439013,16.4439099083,0,0,0,16.4435022775,16.4435488855,16.4435954935,16.4436421014,16.4436887093,16.4437353171,16.4433157517,16.4433156588,16.4433155658,16.4433154728,16.4433153798,16.4433152868,16.4433151939
33.6,16.4439269557,47.2091150858,7.1250163489,21.8014094864,4.8352613778,0,0,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,262,262,262,0,100,100,100,100,100,262,262,262,0,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,262,262,262,0,100,100,100,100,100,262,262,262,0,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,0,47.2091786057,47.2092103657,47.2092421256,47.2092738855,47.2093056454,47.2093374053,47.2093691651,47.2094009249,0,0,0,0,0,0,0,47.2091145748,47.2091145108,0,47.2090513855,47.2090195354,47.2089876852,47.208955835,47.2089239848,47.2088921346,47.2088602844,47.2088284341,47.2090701066,47.2090251275,47.2089801484,47.2089351692,47.2088901901,47.208845211,47.2088002318,47.2087552527,47.2087102736,0,47.2090515657,47.2090198057,47.2089880456,47.2089562855,47.2089245254,47.2088927653,47.2088610052,47.208829245,0,0,0,47.2091153403,47.2091154038,47.2091154673,47.2091155308,47.2091155942,47.2091156576,0,47.2091787859,47.209210636,47.209242486,47.209274336,47.209306186,47.209338036,47.2093698859,47.2094017359,0,16.4440204358,16.444067176,16.4441139162,16.4441606565,16.4442073968,16.4442541372,16.4443008776,16.4443476181,0,0,0,0,0,0,0,16.4444550106,16.4445210175,0,16.4440201711,16.4440667788,16.4441133864,16.4441599939,16.4442066014,16.4442532089,16.4442998162,16.4443464236,16.4439268622,16.4439267687,16.4439266752,16.4439265817,16.4439264882,16.4439263947,16.4439263012
33.55,16.4445690149,47.2090425603,4.1346713737,16.389540334,10.0079798014,0,0,100,100,100,100,262,262,262,262,0,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,262,262,262,100,100,100,100,100,100,100,100,262,0,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,100,100,100,100,262,262,262,262,0,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,262,262,262,100,100,100,100,100,100,100,100,262,0,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,100,0,47.2091060797,47.2091378394,47.2091695991,47.2092013587,47.2092331184,47.209264878,47.2092966376,47.2093283971,0,0,47.2090423679,47.2090423037,47.2090422394,47.2090421751,47.2090421108,47.2090420464,47.209041982,0,0,47.2089470092,47.2089151587,47.2088833083,47.2088514578,47.2088196073,47.2087877568,47.2087559063,47.2089975812,47.2089526021,47.2089076229,47.2088626438,47.2088176647,47.2087726855,47.2087277064,47.2086827273,47.2086377481,47.2090108006,47.2089790408,47.208947281,47.2089155212,47.2088837614,47.2088520016,47.2088202417,47.2087884818,47.2087567219,0,0,47.2090427524,47.2090428163,47.2090428802,47.2090429441,47.209043008,47.2090430718,47.2090431355,0,0,47.2091381113,47.2091699616,47.2092018119,47.2092336621,47.2092655124,47.2092973626,47.2093292128,0,16.4446624956,16.4447092361,16.4447559767,16.4448027172,16.4448494579,16.4448961986,16.4449429393,16.4449896802,0,0,16.4447670352,16.444833042,16.4448990488,16.4449650555,16.4450310623,16.4450970691,16.4451630759,0,0,16.4447088366,16.4447554438,16.4448020509,16.4448486579,16.4448952649,16.4449418718,16.4449884787,16.4445689208,16.4445688268,16.4445687327,16.4445686387,16.4445685447,16.4445684506,16.4445683566
33.5,16.4451707455,47.2088629921,7.853313302,21.8014094864,8.3256503304,0,100,100,100,100,100,262,262,262,262,0,0,100,100,100,100,100,262,262,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,262,262,100,100,100,100,100,100,262,262,262,0,100,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,100,100,100,100,100,262,262,262,262,0,0,100,100,100,100,100,262,262,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,262,262,100,100,100,100,100,100,262,262,262,0,100,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,47.2088947516,47.208926511,47.2089582705,47.2089900299,47.2090217893,47.2090535487,47.209085308,47.2091170674,47.2091488267,0,0,47.2088627986,47.2088627341,47.2088626695,47.2088626048,47.2088625401,47.2088624754,47.2088624107,0,0,0,47.2087355895,47.2087037388,47.2086718881,47.2086400374,47.2086081866,47.2085763359,47.2088180129,47.2087730338,47.2087280547,47.2086830755,47.2086380964,47.2085931173,47.2085481382,47.208503159,47.2084581799,47.2088312326,47.2087994731,47.2087677135,47.208735954,47.2087041944,47.2086724348,47.2086406752,47.2086089155,47.2085771559,0,47.2088631209,47.2088631852,47.2088632495,47.2088633137,47.208863378,47.2088634421,47.2088635063,47.2088635704,0,0,0,47.2089903943,47.2090222449,47.2090540954,47.2090859458,47.2091177963,47.2091496467,16.445217486,16.4452642267,16.4453109673,16.4453577081,16.4454044489,16.4454511897,16.4454979306,16.4455446716,16.4455914126,0,0,16.4453687651,16.4454347717,16.4455007782,16.4455667848,16.4456327913,16.4456987979,16.4457648045,0,0,0,16.4453571723,16.4454037789,16.4454503854,16.4454969919,16.4455435983,16.4455902047,16.4451706509,16.4451705564,16.4451704618,16.4451703673,16.4451702727,16.4451701782,16.4451700836
33.45,16.4457372202,47.2086321152,26.5650511771,26.5650511771,7.1250163489,0,0,100,100,262,262,262,262,262,262,0,0,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,262,262,0,100,100,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,100,100,262,262,262,262,262,262,0,0,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,262,262,0,100,100,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,0,47.2086956336,47.2087273929,47.208759152,47.2087909112,47.2088226704,47.2088544295,47.2088861886,47.2089179477,0,0,47.2086319207,47.2086318558,47.2086317909,47.2086317259,47.2086316609,47.2086315959,47.2086315308,0,0,0,47.2085047117,47.2084728607,47.2084410098,47.2084091588,47.2083773079,47.2083454569,47.208587136,47.2085421569,47.2084971778,47.2084521986,47.2084072195,47.2083622404,47.2083172612,47.2082722821,47.208227303,47.2086003559,47.2085685966,47.2085368373,47.208505078,47.2084733186,47.2084415592,47.2084097999,47.2083780405,47.208346281,0,47.2086322446,47.2086323092,47.2086323739,47.2086324385,47.208632503,47.2086325675,47.208632632,47.2086326964,0,0,0,0,47.2087913691,47.2088232198,47.2088550705,47.2088869212,47.2089187719,0,16.4458307017,16.4458774425,16.4459241834,16.4459709243,16.4460176653,16.4460644063,16.4461111474,16.4461578886,0,0,16.445935239,16.4460012453,16.4460672516,16.4461332578,16.4461992641,16.4462652704,16.4463312766,0,0,0,16.4459236449,16.445970251,16.4460168569,16.4460634629,16.4461100687,16.4461566746,16.4457371252,16.4457370302,16.4457369352,16.4457368401,16.4457367451,16.4457366501,16.4457365551
33.4,16.4462551656,47.20835948,13.2405199152,15.9453959009,16.699244234,0,0,100,100,100,100,100,187,187,100,0,0,100,100,100,100,100,100,187,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,262,0,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,187,187,100,0,0,100,100,100,100,100,100,187,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,262,0,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,47.208422998,47.208454757,47.208486516,47.208518275,47.2085500339,47.2085817928,47.2086135517,47.2086453106,0,0,47.2083592846,47.2083592194,47.2083591542,47.208359089,47.2083590237,47.2083589583,47.2083588929,0,0,0,0,0,0,0,0,0,0,47.2082695217,47.2082245426,47.2081795634,47.2081345843,47.2080896052,47.208044626,47.2079996469,47.2079546678,47.2083277209,47.2082959618,47.2082642027,47.2082324436,47.2082006845,47.2081689253,47.2081371661,47.2081054069,47.2080736477,0,47.20835961,47.2083596749,47.2083597399,47.2083598047,47.2083598696,47.2083599344,47.2083599992,47.2083600639,0,0,0,0,0,0,0,0,0,0,16.4463486472,16.4463953881,16.446442129,16.44648887,16.446535611,16.4465823521,16.4466290933,16.4466758345,0,0,16.4464531834,16.4465191893,16.4465851952,16.4466512011,16.4467172071,16.446783213,16.4468492189,0,0,0,0,0,0,0,0,0,0,16.4462549746,16.4462548792,16.4462547837,16.4462546883,16.4462545928,16.4462544973
33.35,16.4467256806,47.20804413,15.9453959009,15.9453959009,15.2551187031,0,0,100,100,100,100,187,187,100,100,0,0,100,100,100,100,100,187,187,0,0,0,0,0,0,0,0,0,0,100,100,100,100,262,262,262,262,0,100,100,100,262,262,262,262,262,0,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,187,187,100,100,0,0,100,100,100,100,100,187,187,0,0,0,0,0,0,0,0,0,0,100,100,100,100,262,262,262,262,0,100,100,100,262,262,262,262,262,0,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,47.2081076477,47.2081394065,47.2081711653,47.2082029241,47.2082346828,47.2082664415,47.2082982003,47.208329959,0,0,47.2080439339,47.2080438684,47.2080438029,47.2080437374,47.2080436718,47.2080436062,47.2080435405,0,0,0,0,0,0,0,0,0,0,47.2079541717,47.2079091926,47.2078642135,47.2078192343,47.2077742552,47.207729276,47.2076842969,47.2076393178,0,47.2079806122,47.2079488533,47.2079170944,47.2078853355,47.2078535765,47.2078218175,47.2077900585,47.2077582995,0,47.2080442606,47.2080443258,47.208044391,47.2080444561,47.2080445212,47.2080445863,47.2080446514,47.2080447164,0,0,0,0,0,0,0,0,0,0,16.4468191622,16.4468659031,16.4469126441,16.446959385,16.4470061261,16.4470528672,16.4470996084,16.4471463496,0,0,16.4469236972,16.4469897028,16.4470557083,16.4471217138,16.4471877194,16.4472537249,16.4473197304,0,0,0,0,0,0,0,0,0,0,16.4467254889,16.446725393,16.4467252972,16.4467252013,16.4467251055,16.4467250096
33.3,16.4471995393,47.2077310197,15.9453959009,15.9453959009,18.4349488229,0,0,100,100,100,187,187,100,100,100,0,0,100,100,100,100,187,187,187,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,262,262,262,0,100,100,100,262,262,262,262,262,0,100,100,100,100,262,262,262,262,0,0,0,0,0,0,0,0,0,0,100,100,100,187,187,100,100,100,0,0,100,100,100,100,187,187,187,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,262,262,262,0,100,100,100,262,262,262,262,262,0,100,100,100,100,262,262,262,262,0,0,0,0,0,0,0,0,0,0,47.207794537,47.2078262956,47.2078580542,47.2078898128,47.2079215714,47.2079533299,47.2079850884,47.2080168469,0,0,47.2077308227,47.207730757,47.2077306913,47.2077306254,47.2077305596,47.2077304937,47.2077304278,0,0,0,0,0,0,0,0,0,0,47.2076410614,47.2075960823,47.2075511032,47.207506124,47.2074611449,47.2074161657,47.2073711866,47.2073262075,0,47.2076675023,47.2076357436,47.2076039849,47.2075722261,47.2075404673,47.2075087086,47.2074769497,47.2074451909,0,47.2077311508,47.2077312163,47.2077312818,47.2077313472,47.2077314126,47.2077314779,47.2077315433,47.2077316085,0,0,0,0,0,0,0,0,0,0,16.4472930209,16.4473397618,16.4473865027,16.4474332437,16.4474799848,16.4475267259,16.4475734671,16.4476202083,0,0,16.4473975547,16.4474635598,16.447529565,16.4475955701,16.4476615753,16.4477275804,16.4477935856,0,0,0,0,0,0,0,0,0,0,16.4471993467,16.4471992505,16.4471991542,16.447199058,16.4471989617,16.4471988655
33.25,16.4476137031,47.2073815885,18.4349488229,12.094757077,18.4349488229,0,0,100,100,100,243,187,187,100,100,0,100,100,100,243,243,187,187,100,0,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,100,0,100,100,262,262,262,262,262,262,0,0,100,100,100,262,262,262,262,0,0,0,0,0,0,0,0,0,0,100,100,100,243,187,187,100,100,0,100,100,100,243,243,187,187,100,0,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,100,0,100,100,262,262,262,262,262,262,0,0,100,100,100,262,262,262,262,0,0,0,0,0,0,0,0,0,0,47.2074451054,47.2074768639,47.2075086223,47.2075403807,47.2075721391,47.2076038975,47.2076356559,47.2076674142,0,47.2073814567,47.2073813908,47.2073813248,47.2073812588,47.2073811928,47.2073811267,47.2073810606,47.2073809944,0,0,0,0,0,47.2071904785,47.2071586268,47.207126775,47.2070949233,0,0,0,47.2072016719,47.2071566928,47.2071117136,47.2070667345,47.2070217554,47.2069767762,0,47.2073180714,47.2072863129,47.2072545543,47.2072227957,47.2071910371,47.2071592785,47.2071275198,47.2070957612,0,0,47.2073817858,47.2073818515,47.2073819172,47.2073819828,47.2073820484,47.2073821139,47.2073821794,0,0,0,0,0,0,0,0,0,0,16.4477071846,16.4477539255,16.4478006664,16.4478474073,16.4478941483,16.4479408894,16.4479876305,16.4480343716,0,16.4477457126,16.4478117173,16.447877722,16.4479437267,16.4480097314,16.4480757361,16.4481417408,16.4482077456,0,0,0,0,0,16.4478933266,16.4479399303,16.4479865339,16.4480331375,0,0,0,16.4476133167,16.4476132201,16.4476131235,16.4476130269
