DateTime,#1     Inflow Rate (cms),#1     Inflow Temp (*C),#2     Inflow Rate (cms),#2     Inflow Temp (*C),#3     Inflow Rate (cms),#3     Inflow Temp (*C),#4     Inflow Rate (cms),#4     Inflow Temp (*C),#5     Inflow Rate (cms),#5     Inflow Temp (*C),#6     Inflow Rate (cms),#6     Inflow Temp (*C),#7     Inflow Rate (cms),#7     Inflow Temp (*C),#8     Inflow Rate (cms),#8     Inflow Temp (*C),#9     Inflow Rate (cms),#9     Inflow Temp (*C),#10     Inflow Rate (cms),#10     Inflow Temp (*C),#11     Inflow Rate (cms),#11     Inflow Temp (*C),#12     Inflow Rate (cms),#12     Inflow Temp (*C),#13    Inflow Rate (cms),#13    Inflow Temp (*C)
07/29/2013 15:00,0.0792666667,22.036,0.0792666667,21.536,0.0455555556,21.036,0.0437333333,21.236,0.0455555556,21.436,0.041,21.636,0.0182222222,21.836,0.082,22.036,0.041,22.236,0.0091111111,22.436,0.0455555556,22.636,0.2277777778,22.836,0.0364444444,24.036
07/29/2013 16:00,0.0792666667,22.131,0.0792666667,21.631,0.0455555556,21.131,0.0437333333,21.331,0.0455555556,21.531,0.041,21.731,0.0182222222,21.931,0.082,22.131,0.041,22.331,0.0091111111,22.531,0.0455555556,22.731,0.2277777778,22.931,0.0364444444,24.131
07/29/2013 17:00,0.0792666667,22.036,0.0792666667,21.536,0.0455555556,21.036,0.0437333333,21.236,0.0455555556,21.436,0.041,21.636,0.0182222222,21.836,0.082,22.036,0.041,22.236,0.0091111111,22.436,0.0455555556,22.636,0.2277777778,22.836,0.0364444444,24.036
07/29/2013 18:00,0.0792666667,21.845,0.0792666667,21.345,0.0455555556,20.845,0.0437333333,21.045,0.0455555556,21.245,0.041,21.445,0.0182222222,21.645,0.082,21.845,0.041,22.045,0.0091111111,22.245,0.0455555556,22.445,0.2277777778,22.645,0.0364444444,23.845
07/29/2013 19:00,0.0792666667,21.465,0.0792666667,20.965,0.0455555556,20.465,0.0437333333,20.665,0.0455555556,20.865,0.041,21.065,0.0182222222,21.265,0.082,21.465,0.041,21.665,0.0091111111,21.865,0.0455555556,22.065,0.2277777778,22.265,0.0364444444,23.465
07/29/2013 20:00,0.0792666667,21.084,0.0792666667,20.584,0.0455555556,20.084,0.0437333333,20.284,0.0455555556,20.484,0.041,20.684,0.0182222222,20.884,0.082,21.084,0.041,21.284,0.0091111111,21.484,0.0455555556,21.684,0.2277777778,21.884,0.0364444444,23.084
07/29/2013 21:00,0.0792666667,20.799,0.0792666667,20.299,0.0455555556,19.799,0.0437333333,19.999,0.0455555556,20.199,0.041,20.399,0.0182222222,20.599,0.082,20.799,0.041,20.999,0.0091111111,21.199,0.0455555556,21.399,0.2277777778,21.599,0.0364444444,22.799
07/29/2013 22:00,0.0792666667,20.418,0.0792666667,19.918,0.0455555556,19.418,0.0437333333,19.618,0.0455555556,19.818,0.041,20.018,0.0182222222,20.218,0.082,20.418,0.041,20.618,0.0091111111,20.818,0.0455555556,21.018,0.2277777778,21.218,0.0364444444,22.418
07/29/2013 23:00,0.0792666667,20.037,0.0792666667,19.537,0.0455555556,19.037,0.0437333333,19.237,0.0455555556,19.437,0.041,19.637,0.0182222222,19.837,0.082,20.037,0.041,20.237,0.0091111111,20.437,0.0455555556,20.637,0.2277777778,20.837,0.0364444444,22.037
07/30/2013 0:00,0.0792666667,19.846,0.0792666667,19.346,0.0455555556,18.846,0.0437333333,19.046,0.0455555556,19.246,0.041,19.446,0.0182222222,19.646,0.082,19.846,0.041,20.046,0.0091111111,20.246,0.0455555556,20.446,0.2277777778,20.646,0.0364444444,21.846
07/30/2013 1:00,0.0773333333,19.56,0.0773333333,19.06,0.0444444444,18.56,0.0426666667,18.76,0.0444444444,18.96,0.04,19.16,0.0177777778,19.36,0.08,19.56,0.04,19.76,0.0088888889,19.96,0.0444444444,20.16,0.2222222222,20.36,0.0355555556,21.56
07/30/2013 2:00,0.0773333333,19.273,0.0773333333,18.773,0.0444444444,18.273,0.0426666667,18.473,0.0444444444,18.673,0.04,18.873,0.0177777778,19.073,0.08,19.273,0.04,19.473,0.0088888889,19.673,0.0444444444,19.873,0.2222222222,20.073,0.0355555556,21.273
07/30/2013 3:00,0.0773333333,19.082,0.0773333333,18.582,0.0444444444,18.082,0.0426666667,18.282,0.0444444444,18.482,0.04,18.682,0.0177777778,18.882,0.08,19.082,0.04,19.282,0.0088888889,19.482,0.0444444444,19.682,0.2222222222,19.882,0.0355555556,21.082
07/30/2013 4:00,0.0773333333,18.891,0.0773333333,18.391,0.0444444444,17.891,0.0426666667,18.091,0.0444444444,18.291,0.04,18.491,0.0177777778,18.691,0.08,18.891,0.04,19.091,0.0088888889,19.291,0.0444444444,19.491,0.2222222222,19.691,0.0355555556,20.891
07/30/2013 5:00,0.0773333333,18.604,0.0773333333,18.104,0.0444444444,17.604,0.0426666667,17.804,0.0444444444,18.004,0.04,18.204,0.0177777778,18.404,0.08,18.604,0.04,18.804,0.0088888889,19.004,0.0444444444,19.204,0.2222222222,19.404,0.0355555556,20.604
07/30/2013 6:00,0.0773333333,18.509,0.0773333333,18.009,0.0444444444,17.509,0.0426666667,17.709,0.0444444444,17.909,0.04,18.109,0.0177777778,18.309,0.08,18.509,0.04,18.709,0.0088888889,18.909,0.0444444444,19.109,0.2222222222,19.309,0.0355555556,20.509
07/30/2013 7:00,0.0773333333,18.317,0.0773333333,17.817,0.0444444444,17.317,0.0426666667,17.517,0.0444444444,17.717,0.04,17.917,0.0177777778,18.117,0.08,18.317,0.04,18.517,0.0088888889,18.717,0.0444444444,18.917,0.2222222222,19.117,0.0355555556,20.317
07/30/2013 8:00,0.0773333333,18.221,0.0773333333,17.721,0.0444444444,17.221,0.0426666667,17.421,0.0444444444,17.621,0.04,17.821,0.0177777778,18.021,0.08,18.221,0.04,18.421,0.0088888889,18.621,0.0444444444,18.821,0.2222222222,19.021,0.0355555556,20.221
07/30/2013 9:00,0.0773333333,18.413,0.0773333333,17.913,0.0444444444,17.413,0.0426666667,17.613,0.0444444444,17.813,0.04,18.013,0.0177777778,18.213,0.08,18.413,0.04,18.613,0.0088888889,18.813,0.0444444444,19.013,0.2222222222,19.213,0.0355555556,20.413
07/30/2013 10:00,0.0773333333,18.317,0.0773333333,17.817,0.0444444444,17.317,0.0426666667,17.517,0.0444444444,17.717,0.04,17.917,0.0177777778,18.117,0.08,18.317,0.04,18.517,0.0088888889,18.717,0.0444444444,18.917,0.2222222222,19.117,0.0355555556,20.317
07/30/2013 11:00,0.0773333333,18.509,0.0773333333,18.009,0.0444444444,17.509,0.0426666667,17.709,0.0444444444,17.909,0.04,18.109,0.0177777778,18.309,0.08,18.509,0.04,18.709,0.0088888889,18.909,0.0444444444,19.109,0.2222222222,19.309,0.0355555556,20.509
07/30/2013 12:00,0.0773333333,19.655,0.0773333333,19.155,0.0444444444,18.655,0.0426666667,18.855,0.0444444444,19.055,0.04,19.255,0.0177777778,19.455,0.08,19.655,0.04,19.855,0.0088888889,20.055,0.0444444444,20.255,0.2222222222,20.455,0.0355555556,21.655
07/30/2013 13:00,0.0773333333,19.751,0.0773333333,19.251,0.0444444444,18.751,0.0426666667,18.951,0.0444444444,19.151,0.04,19.351,0.0177777778,19.551,0.08,19.751,0.04,19.951,0.0088888889,20.151,0.0444444444,20.351,0.2222222222,20.551,0.0355555556,21.751
07/30/2013 14:00,0.0773333333,19.941,0.0773333333,19.441,0.0444444444,18.941,0.0426666667,19.141,0.0444444444,19.341,0.04,19.541,0.0177777778,19.741,0.08,19.941,0.04,20.141,0.0088888889,20.341,0.0444444444,20.541,0.2222222222,20.741,0.0355555556,21.941
07/30/2013 15:00,0.0773333333,19.846,0.0773333333,19.346,0.0444444444,18.846,0.0426666667,19.046,0.0444444444,19.246,0.04,19.446,0.0177777778,19.646,0.08,19.846,0.04,20.046,0.0088888889,20.246,0.0444444444,20.446,0.2222222222,20.646,0.0355555556,21.846
07/30/2013 16:00,0.0773333333,19.941,0.0773333333,19.441,0.0444444444,18.941,0.0426666667,19.141,0.0444444444,19.341,0.04,19.541,0.0177777778,19.741,0.08,19.941,0.04,20.141,0.0088888889,20.341,0.0444444444,20.541,0.2222222222,20.741,0.0355555556,21.941
07/30/2013 17:00,0.0773333333,19.655,0.0773333333,19.155,0.0444444444,18.655,0.0426666667,18.855,0.0444444444,19.055,0.04,19.255,0.0177777778,19.455,0.08,19.655,0.04,19.855,0.0088888889,20.055,0.0444444444,20.255,0.2222222222,20.455,0.0355555556,21.655
07/30/2013 18:00,0.0773333333,19.464,0.0773333333,18.964,0.0444444444,18.464,0.0426666667,18.664,0.0444444444,18.864,0.04,19.064,0.0177777778,19.264,0.08,19.464,0.04,19.664,0.0088888889,19.864,0.0444444444,20.064,0.2222222222,20.264,0.0355555556,21.464
07/30/2013 19:00,0.0773333333,19.178,0.0773333333,18.678,0.0444444444,18.178,0.0426666667,18.378,0.0444444444,18.578,0.04,18.778,0.0177777778,18.978,0.08,19.178,0.04,19.378,0.0088888889,19.578,0.0444444444,19.778,0.2222222222,19.978,0.0355555556,21.178
07/30/2013 20:00,0.0773333333,18.987,0.0773333333,18.487,0.0444444444,17.987,0.0426666667,18.187,0.0444444444,18.387,0.04,18.587,0.0177777778,18.787,0.08,18.987,0.04,19.187,0.0088888889,19.387,0.0444444444,19.587,0.2222222222,19.787,0.0355555556,20.987
07/30/2013 21:00,0.0773333333,18.7,0.0773333333,18.2,0.0444444444,17.7,0.0426666667,17.9,0.0444444444,18.1,0.04,18.3,0.0177777778,18.5,0.08,18.7,0.04,18.9,0.0088888889,19.1,0.0444444444,19.3,0.2222222222,19.5,0.0355555556,20.7
07/30/2013 22:00,0.0773333333,18.413,0.0773333333,17.913,0.0444444444,17.413,0.0426666667,17.613,0.0444444444,17.813,0.04,18.013,0.0177777778,18.213,0.08,18.413,0.04,18.613,0.0088888889,18.813,0.0444444444,19.013,0.2222222222,19.213,0.0355555556,20.413
07/30/2013 23:00,0.0773333333,18.125,0.0773333333,17.625,0.0444444444,17.125,0.0426666667,17.325,0.0444444444,17.525,0.04,17.725,0.0177777778,17.925,0.08,18.125,0.04,18.325,0.0088888889,18.525,0.0444444444,18.725,0.2222222222,18.925,0.0355555556,20.125
07/31/2013 0:00,0.0773333333,17.838,0.0773333333,17.338,0.0444444444,16.838,0.0426666667,17.038,0.0444444444,17.238,0.04,17.438,0.0177777778,17.638,0.08,17.838,0.04,18.038,0.0088888889,18.238,0.0444444444,18.438,0.2222222222,18.638,0.0355555556,19.838
07/31/2013 1:00,0.0773333333,17.55,0.0773333333,17.05,0.0444444444,16.55,0.0426666667,16.75,0.0444444444,16.95,0.04,17.15,0.0177777778,17.35,0.08,17.55,0.04,17.75,0.0088888889,17.95,0.0444444444,18.15,0.2222222222,18.35,0.0355555556,19.55
07/31/2013 2:00,0.0773333333,17.261,0.0773333333,16.761,0.0444444444,16.261,0.0426666667,16.461,0.0444444444,16.661,0.04,16.861,0.0177777778,17.061,0.08,17.261,0.04,17.461,0.0088888889,17.661,0.0444444444,17.861,0.2222222222,18.061,0.0355555556,19.261
07/31/2013 3:00,0.0773333333,16.973,0.0773333333,16.473,0.0444444444,15.973,0.0426666667,16.173,0.0444444444,16.373,0.04,16.573,0.0177777778,16.773,0.08,16.973,0.04,17.173,0.0088888889,17.373,0.0444444444,17.573,0.2222222222,17.773,0.0355555556,18.973
07/31/2013 4:00,0.0773333333,16.876,0.0773333333,16.376,0.0444444444,15.876,0.0426666667,16.076,0.0444444444,16.276,0.04,16.476,0.0177777778,16.676,0.08,16.876,0.04,17.076,0.0088888889,17.276,0.0444444444,17.476,0.2222222222,17.676,0.0355555556,18.876
07/31/2013 5:00,0.0773333333,16.78,0.0773333333,16.28,0.0444444444,15.78,0.0426666667,15.98,0.0444444444,16.18,0.04,16.38,0.0177777778,16.58,0.08,16.78,0.04,16.98,0.0088888889,17.18,0.0444444444,17.38,0.2222222222,17.58,0.0355555556,18.78
07/31/2013 6:00,0.0773333333,16.876,0.0773333333,16.376,0.0444444444,15.876,0.0426666667,16.076,0.0444444444,16.276,0.04,16.476,0.0177777778,16.676,0.08,16.876,0.04,17.076,0.0088888889,17.276,0.0444444444,17.476,0.2222222222,17.676,0.0355555556,18.876
07/31/2013 7:00,0.0773333333,16.973,0.0773333333,16.473,0.0444444444,15.973,0.0426666667,16.173,0.0444444444,16.373,0.04,16.573,0.0177777778,16.773,0.08,16.973,0.04,17.173,0.0088888889,17.373,0.0444444444,17.573,0.2222222222,17.773,0.0355555556,18.973
07/31/2013 8:00,0.0773333333,17.069,0.0773333333,16.569,0.0444444444,16.069,0.0426666667,16.269,0.0444444444,16.469,0.04,16.669,0.0177777778,16.869,0.08,17.069,0.04,17.269,0.0088888889,17.469,0.0444444444,17.669,0.2222222222,17.869,0.0355555556,19.069
07/31/2013 9:00,0.0773333333,17.646,0.0773333333,17.146,0.0444444444,16.646,0.0426666667,16.846,0.0444444444,17.046,0.04,17.246,0.0177777778,17.446,0.08,17.646,0.04,17.846,0.0088888889,18.046,0.0444444444,18.246,0.2222222222,18.446,0.0355555556,19.646
07/31/2013 10:00,0.0773333333,17.742,0.0773333333,17.242,0.0444444444,16.742,0.0426666667,16.942,0.0444444444,17.142,0.04,17.342,0.0177777778,17.542,0.08,17.742,0.04,17.942,0.0088888889,18.142,0.0444444444,18.342,0.2222222222,18.542,0.0355555556,19.742
07/31/2013 11:00,0.0773333333,18.221,0.0773333333,17.721,0.0444444444,17.221,0.0426666667,17.421,0.0444444444,17.621,0.04,17.821,0.0177777778,18.021,0.08,18.221,0.04,18.421,0.0088888889,18.621,0.0444444444,18.821,0.2222222222,19.021,0.0355555556,20.221
07/31/2013 12:00,0.0773333333,18.03,0.0773333333,17.53,0.0444444444,17.03,0.0426666667,17.23,0.0444444444,17.43,0.04,17.63,0.0177777778,17.83,0.08,18.03,0.04,18.23,0.0088888889,18.43,0.0444444444,18.63,0.2222222222,18.83,0.0355555556,20.03
07/31/2013 13:00,0.0773333333,18.221,0.0773333333,17.721,0.0444444444,17.221,0.0426666667,17.421,0.0444444444,17.621,0.04,17.821,0.0177777778,18.021,0.08,18.221,0.04,18.421,0.0088888889,18.621,0.0444444444,18.821,0.2222222222,19.021,0.0355555556,20.221
07/31/2013 14:00,0.0773333333,18.317,0.0773333333,17.817,0.0444444444,17.317,0.0426666667,17.517,0.0444444444,17.717,0.04,17.917,0.0177777778,18.117,0.08,18.317,0.04,18.517,0.0088888889,18.717,0.0444444444,18.917,0.2222222222,19.117,0.0355555556,20.317
07/31/2013 15:00,0.0773333333,18.509,0.0773333333,18.009,0.0444444444,17.509,0.0426666667,17.709,0.0444444444,17.909,0.04,18.109,0.0177777778,18.309,0.08,18.509,0.04,18.709,0.0088888889,18.909,0.0444444444,19.109,0.2222222222,19.309,0.0355555556,20.509
07/31/2013 16:00,0.0773333333,18.7,0.0773333333,18.2,0.0444444444,17.7,0.0426666667,17.9,0.0444444444,18.1,0.04,18.3,0.0177777778,18.5,0.08,18.7,0.04,18.9,0.0088888889,19.1,0.0444444444,19.3,0.2222222222,19.5,0.0355555556,20.7
07/31/2013 17:00,0.0773333333,18.604,0.0773333333,18.104,0.0444444444,17.604,0.0426666667,17.804,0.0444444444,18.004,0.04,18.204,0.0177777778,18.404,0.08,18.604,0.04,18.804,0.0088888889,19.004,0.0444444444,19.204,0.2222222222,19.404,0.0355555556,20.604
07/31/2013 18:00,0.0773333333,18.7,0.0773333333,18.2,0.0444444444,17.7,0.0426666667,17.9,0.0444444444,18.1,0.04,18.3,0.0177777778,18.5,0.08,18.7,0.04,18.9,0.0088888889,19.1,0.0444444444,19.3,0.2222222222,19.5,0.0355555556,20.7
07/31/2013 19:00,0.0773333333,18.509,0.0773333333,18.009,0.0444444444,17.509,0.0426666667,17.709,0.0444444444,17.909,0.04,18.109,0.0177777778,18.309,0.08,18.509,0.04,18.709,0.0088888889,18.909,0.0444444444,19.109,0.2222222222,19.309,0.0355555556,20.509
07/31/2013 20:00,0.0773333333,18.413,0.0773333333,17.913,0.0444444444,17.413,0.0426666667,17.613,0.0444444444,17.813,0.04,18.013,0.0177777778,18.213,0.08,18.413,0.04,18.613,0.0088888889,18.813,0.0444444444,19.013,0.2222222222,19.213,0.0355555556,20.413
07/31/2013 21:00,0.0773333333,18.317,0.0773333333,17.817,0.0444444444,17.317,0.0426666667,17.517,0.0444444444,17.717,0.04,17.917,0.0177777778,18.117,0.08,18.317,0.04,18.517,0.0088888889,18.717,0.0444444444,18.917,0.2222222222,19.117,0.0355555556,20.317
07/31/2013 22:00,0.0773333333,18.125,0.0773333333,17.625,0.0444444444,17.125,0.0426666667,17.325,0.0444444444,17.525,0.04,17.725,0.0177777778,17.925,0.08,18.125,0.04,18.325,0.0088888889,18.525,0.0444444444,18.725,0.2222222222,18.925,0.0355555556,20.125
07/31/2013 23:00,0.0773333333,17.838,0.0773333333,17.338,0.0444444444,16.838,0.0426666667,17.038,0.0444444444,17.238,0.04,17.438,0.0177777778,17.638,0.08,17.838,0.04,18.038,0.0088888889,18.238,0.0444444444,18.438,0.2222222222,18.638,0.0355555556,19.838
08/01/2013 0:00,0.0754,17.646,0.0754,17.146,0.0433333333,16.646,0.0416,16.846,0.0433333333,17.046,0.039,17.246,0.0173333333,17.446,0.078,17.646,0.039,17.846,0.0086666667,18.046,0.0433333333,18.246,0.2166666667,18.446,0.0346666667,19.646
08/01/2013 1:00,0.0754,17.454,0.0754,16.954,0.0433333333,16.454,0.0416,16.654,0.0433333333,16.854,0.039,17.054,0.0173333333,17.254,0.078,17.454,0.039,17.654,0.0086666667,17.854,0.0433333333,18.054,0.2166666667,18.254,0.0346666667,19.454
08/01/2013 2:00,0.0754,17.261,0.0754,16.761,0.0433333333,16.261,0.0416,16.461,0.0433333333,16.661,0.039,16.861,0.0173333333,17.061,0.078,17.261,0.039,17.461,0.0086666667,17.661,0.0433333333,17.861,0.2166666667,18.061,0.0346666667,19.261
08/01/2013 3:00,0.0754,17.069,0.0754,16.569,0.0433333333,16.069,0.0416,16.269,0.0433333333,16.469,0.039,16.669,0.0173333333,16.869,0.078,17.069,0.039,17.269,0.0086666667,17.469,0.0433333333,17.669,0.2166666667,17.869,0.0346666667,19.069
08/01/2013 4:00,0.0754,16.876,0.0754,16.376,0.0433333333,15.876,0.0416,16.076,0.0433333333,16.276,0.039,16.476,0.0173333333,16.676,0.078,16.876,0.039,17.076,0.0086666667,17.276,0.0433333333,17.476,0.2166666667,17.676,0.0346666667,18.876
08/01/2013 5:00,0.0754,16.78,0.0754,16.28,0.0433333333,15.78,0.0416,15.98,0.0433333333,16.18,0.039,16.38,0.0173333333,16.58,0.078,16.78,0.039,16.98,0.0086666667,17.18,0.0433333333,17.38,0.2166666667,17.58,0.0346666667,18.78
08/01/2013 6:00,0.0754,16.683,0.0754,16.183,0.0433333333,15.683,0.0416,15.883,0.0433333333,16.083,0.039,16.283,0.0173333333,16.483,0.078,16.683,0.039,16.883,0.0086666667,17.083,0.0433333333,17.283,0.2166666667,17.483,0.0346666667,18.683
08/01/2013 7:00,0.0754,16.587,0.0754,16.087,0.0433333333,15.587,0.0416,15.787,0.0433333333,15.987,0.039,16.187,0.0173333333,16.387,0.078,16.587,0.039,16.787,0.0086666667,16.987,0.0433333333,17.187,0.2166666667,17.387,0.0346666667,18.587
08/01/2013 8:00,0.0754,16.683,0.0754,16.183,0.0433333333,15.683,0.0416,15.883,0.0433333333,16.083,0.039,16.283,0.0173333333,16.483,0.078,16.683,0.039,16.883,0.0086666667,17.083,0.0433333333,17.283,0.2166666667,17.483,0.0346666667,18.683
08/01/2013 9:00,0.0754,17.55,0.0754,17.05,0.0433333333,16.55,0.0416,16.75,0.0433333333,16.95,0.039,17.15,0.0173333333,17.35,0.078,17.55,0.039,17.75,0.0086666667,17.95,0.0433333333,18.15,0.2166666667,18.35,0.0346666667,19.55
08/01/2013 10:00,0.0754,18.125,0.0754,17.625,0.0433333333,17.125,0.0416,17.325,0.0433333333,17.525,0.039,17.725,0.0173333333,17.925,0.078,18.125,0.039,18.325,0.0086666667,18.525,0.0433333333,18.725,0.2166666667,18.925,0.0346666667,20.125
08/01/2013 11:00,0.0754,17.838,0.0754,17.338,0.0433333333,16.838,0.0416,17.038,0.0433333333,17.238,0.039,17.438,0.0173333333,17.638,0.078,17.838,0.039,18.038,0.0086666667,18.238,0.0433333333,18.438,0.2166666667,18.638,0.0346666667,19.838
08/01/2013 12:00,0.0754,20.703,0.0754,20.203,0.0433333333,19.703,0.0416,19.903,0.0433333333,20.103,0.039,20.303,0.0173333333,20.503,0.078,20.703,0.039,20.903,0.0086666667,21.103,0.0433333333,21.303,0.2166666667,21.503,0.0346666667,22.703
08/01/2013 13:00,0.0754,19.273,0.0754,18.773,0.0433333333,18.273,0.0416,18.473,0.0433333333,18.673,0.039,18.873,0.0173333333,19.073,0.078,19.273,0.039,19.473,0.0086666667,19.673,0.0433333333,19.873,0.2166666667,20.073,0.0346666667,21.273
08/01/2013 14:00,0.0754,19.846,0.0754,19.346,0.0433333333,18.846,0.0416,19.046,0.0433333333,19.246,0.039,19.446,0.0173333333,19.646,0.078,19.846,0.039,20.046,0.0086666667,20.246,0.0433333333,20.446,0.2166666667,20.646,0.0346666667,21.846
08/01/2013 15:00,0.0754,19.56,0.0754,19.06,0.0433333333,18.56,0.0416,18.76,0.0433333333,18.96,0.039,19.16,0.0173333333,19.36,0.078,19.56,0.039,19.76,0.0086666667,19.96,0.0433333333,20.16,0.2166666667,20.36,0.0346666667,21.56
08/01/2013 16:00,0.0754,19.655,0.0754,19.155,0.0433333333,18.655,0.0416,18.855,0.0433333333,19.055,0.039,19.255,0.0173333333,19.455,0.078,19.655,0.039,19.855,0.0086666667,20.055,0.0433333333,20.255,0.2166666667,20.455,0.0346666667,21.655
08/01/2013 17:00,0.0754,19.751,0.0754,19.251,0.0433333333,18.751,0.0416,18.951,0.0433333333,19.151,0.039,19.351,0.0173333333,19.551,0.078,19.751,0.039,19.951,0.0086666667,20.151,0.0433333333,20.351,0.2166666667,20.551,0.0346666667,21.751
08/01/2013 18:00,0.0754,19.56,0.0754,19.06,0.0433333333,18.56,0.0416,18.76,0.0433333333,18.96,0.039,19.16,0.0173333333,19.36,0.078,19.56,0.039,19.76,0.0086666667,19.96,0.0433333333,20.16,0.2166666667,20.36,0.0346666667,21.56
08/01/2013 19:00,0.0754,19.273,0.0754,18.773,0.0433333333,18.273,0.0416,18.473,0.0433333333,18.673,0.039,18.873,0.0173333333,19.073,0.078,19.273,0.039,19.473,0.0086666667,19.673,0.0433333333,19.873,0.2166666667,20.073,0.0346666667,21.273
08/01/2013 20:00,0.0754,19.082,0.0754,18.582,0.0433333333,18.082,0.0416,18.282,0.0433333333,18.482,0.039,18.682,0.0173333333,18.882,0.078,19.082,0.039,19.282,0.0086666667,19.482,0.0433333333,19.682,0.2166666667,19.882,0.0346666667,21.082
08/01/2013 21:00,0.0754,18.891,0.0754,18.391,0.0433333333,17.891,0.0416,18.091,0.0433333333,18.291,0.039,18.491,0.0173333333,18.691,0.078,18.891,0.039,19.091,0.0086666667,19.291,0.0433333333,19.491,0.2166666667,19.691,0.0346666667,20.891
08/01/2013 22:00,0.0754,18.604,0.0754,18.104,0.0433333333,17.604,0.0416,17.804,0.0433333333,18.004,0.039,18.204,0.0173333333,18.404,0.078,18.604,0.039,18.804,0.0086666667,19.004,0.0433333333,19.204,0.2166666667,19.404,0.0346666667,20.604
08/01/2013 23:00,0.0754,18.413,0.0754,17.913,0.0433333333,17.413,0.0416,17.613,0.0433333333,17.813,0.039,18.013,0.0173333333,18.213,0.078,18.413,0.039,18.613,0.0086666667,18.813,0.0433333333,19.013,0.2166666667,19.213,0.0346666667,20.413
08/02/2013 0:00,0.0734666667,18.221,0.0734666667,17.721,0.0422222222,17.221,0.0405333333,17.421,0.0422222222,17.621,0.038,17.821,0.0168888889,18.021,0.076,18.221,0.038,18.421,0.0084444444,18.621,0.0422222222,18.821,0.2111111111,19.021,0.0337777778,20.221
08/02/2013 1:00,0.0734666667,18.03,0.0734666667,17.53,0.0422222222,17.03,0.0405333333,17.23,0.0422222222,17.43,0.038,17.63,0.0168888889,17.83,0.076,18.03,0.038,18.23,0.0084444444,18.43,0.0422222222,18.63,0.2111111111,18.83,0.0337777778,20.03
08/02/2013 2:00,0.0734666667,17.838,0.0734666667,17.338,0.0422222222,16.838,0.0405333333,17.038,0.0422222222,17.238,0.038,17.438,0.0168888889,17.638,0.076,17.838,0.038,18.038,0.0084444444,18.238,0.0422222222,18.438,0.2111111111,18.638,0.0337777778,19.838
08/02/2013 3:00,0.0734666667,17.646,0.0734666667,17.146,0.0422222222,16.646,0.0405333333,16.846,0.0422222222,17.046,0.038,17.246,0.0168888889,17.446,0.076,17.646,0.038,17.846,0.0084444444,18.046,0.0422222222,18.246,0.2111111111,18.446,0.0337777778,19.646
08/02/2013 4:00,0.0734666667,17.454,0.0734666667,16.954,0.0422222222,16.454,0.0405333333,16.654,0.0422222222,16.854,0.038,17.054,0.0168888889,17.254,0.076,17.454,0.038,17.654,0.0084444444,17.854,0.0422222222,18.054,0.2111111111,18.254,0.0337777778,19.454
08/02/2013 5:00,0.0734666667,17.261,0.0734666667,16.761,0.0422222222,16.261,0.0405333333,16.461,0.0422222222,16.661,0.038,16.861,0.0168888889,17.061,0.076,17.261,0.038,17.461,0.0084444444,17.661,0.0422222222,17.861,0.2111111111,18.061,0.0337777778,19.261
08/02/2013 6:00,0.0734666667,17.165,0.0734666667,16.665,0.0422222222,16.165,0.0405333333,16.365,0.0422222222,16.565,0.038,16.765,0.0168888889,16.965,0.076,17.165,0.038,17.365,0.0084444444,17.565,0.0422222222,17.765,0.2111111111,17.965,0.0337777778,19.165
08/02/2013 7:00,0.0734666667,17.165,0.0734666667,16.665,0.0422222222,16.165,0.0405333333,16.365,0.0422222222,16.565,0.038,16.765,0.0168888889,16.965,0.076,17.165,0.038,17.365,0.0084444444,17.565,0.0422222222,17.765,0.2111111111,17.965,0.0337777778,19.165
08/02/2013 8:00,0.0734666667,17.165,0.0734666667,16.665,0.0422222222,16.165,0.0405333333,16.365,0.0422222222,16.565,0.038,16.765,0.0168888889,16.965,0.076,17.165,0.038,17.365,0.0084444444,17.565,0.0422222222,17.765,0.2111111111,17.965,0.0337777778,19.165
08/02/2013 9:00,0.0734666667,17.838,0.0734666667,17.338,0.0422222222,16.838,0.0405333333,17.038,0.0422222222,17.238,0.038,17.438,0.0168888889,17.638,0.076,17.838,0.038,18.038,0.0084444444,18.238,0.0422222222,18.438,0.2111111111,18.638,0.0337777778,19.838
08/02/2013 10:00,0.0734666667,18.413,0.0734666667,17.913,0.0422222222,17.413,0.0405333333,17.613,0.0422222222,17.813,0.038,18.013,0.0168888889,18.213,0.076,18.413,0.038,18.613,0.0084444444,18.813,0.0422222222,19.013,0.2111111111,19.213,0.0337777778,20.413
08/02/2013 11:00,0.0734666667,18.987,0.0734666667,18.487,0.0422222222,17.987,0.0405333333,18.187,0.0422222222,18.387,0.038,18.587,0.0168888889,18.787,0.076,18.987,0.038,19.187,0.0084444444,19.387,0.0422222222,19.587,0.2111111111,19.787,0.0337777778,20.987
08/02/2013 12:00,0.0734666667,21.56,0.0734666667,21.06,0.0422222222,20.56,0.0405333333,20.76,0.0422222222,20.96,0.038,21.16,0.0168888889,21.36,0.076,21.56,0.038,21.76,0.0084444444,21.96,0.0422222222,22.16,0.2111111111,22.36,0.0337777778,23.56
